Utility name,City,People served,Zip
Town of Chunky,Chunky,Population served: 321,39057
Town of Decatur,Decatur,"Population served: 1,841",39057
Town of Hickory,Hickory,"Population served: 2,626",39057
Crystal Springs Water Service,"Crystal Springs, MS","Population served:5,911",39059
Town of Hazlehurst,"Hazlehurst, MS","Population served:4,009",39059
Boggan Ridge W/a,Pinola,"Population served: 1,523",39062
Boggan Ridge W/a-pine Grove,Pinola,"Population served: 1,133",39062
Boswell Regional Center,Magee,Population served: 450,39062
City of Magee,Magee,"Population served: 4,256",39062
City of Mendenhall,Mendenhall,"Population served: 2,600",39062
Harrisville W/a,Harrisville,"Population served: 1,888",39062
Highway 28 Water Association,Magee,"Population served: 1,500",39062
New Hope Water Association,Mt Olive,"Population served: 2,694",39062
Okatoma Water Association #1,Mize,"Population served: 3,076",39062
Poplar Springs Water District,Brandon,"Population served: 1,540",39062
Shivers Water Association,Pinola,"Population served: 2,200",39062
Smiths Crossing Water Association,Magee,"Population served: 4,274",39062
Town of Braxton,Braxton,Population served: 879,39062
Town of Dlo,D'lo,Population served: 450,39062
Acona Water Association #1,Lexington,"Population served: 1,560",39063
Castalian W/a,Sallis,Population served: 388,39063
Centerville Community W/a,West,Population served: 871,39063
City of Lexington,Lexington,"Population served: 1,735",39063
Ebenezer Rural Water Association,Lexington,Population served: 765,39063
Harland Creek Community W/a-a,Lexington,Population served: 312,39063
Harland Creek Community W/a-b,Lexington,Population served: 209,39063
Harland Creek Community W/a-c,Lexington,Population served: 160,39063
Harland Creek W/a-horseshoe Lk,Lexington,Population served: 60,39063
Holmes Interstate Utility District,Lexington,Population served: 386,39063
Holmes Jr College,Goodman,"Population served: 1,100",39063
Lebanon W/a-west,Lexington,"Population served: 1,600",39063
South Holmes W/a #1,Lexington,Population served: 500,39063
Sweet Home Water & Sewer District,Lexington,"Population served: 2,200",39063
Town of Cruger,Cruger,Population served: 479,39063
Town of Goodman,Goodman,"Population served: 1,386",39063
Town of Pickens,Pickens,"Population served: 1,157",39063
Town of Tchula,Tchula,"Population served: 1,550",39063
Town of West,West,Population served: 269,39063
West Hill Water Association,Lexington,Population served: 388,39063
West Holmes Water Association,Tchula,"Population served: 1,260",39063
City of Kosciusko,Kosciusko,"Population served: 9,646",39067
Conehoma Water Association #1,Kosciusko,"Population served: 1,457",39067
Conehoma Water Association #2,Kosciusko,"Population served: 1,507",39067
Ethel Rural Water Association,Ethel,"Population served: 1,457",39067
Mcadams Water Association,Sallis,Population served: 712,39067
Mississippi Water Company,Ethel,Population served: 812,39067
Possumneck-carmack W/a,West,"Population served: 1,183",39067
Springdale Youth Cnt Highway 12-w,Kosciusko,Population served: 330,39067
Springdale Youth Cnt Highway 19-n,Kosciusko,Population served: 332,39067
Sugar Creek Water Association,Ethel,Population served: 373,39067
Town of Ethel,Ethel,Population served: 485,39067
Town of Mccool,Mccool,Population served: 716,39067
Town of Sallis,Sallis,"Population served: 2,745",39067
Zama Water Association,Kosciusko,Population served: 349,39067
City of Fayette,Fayette,"Population served: 2,301",39069
Fcwa - Berrytown,Meadville,Population served: 267,39069
Fcwa - Oldenburg,Meadville,"Population served: 1,785",39069
Fcwa - Pleasant Valley,Meadville,Population served: 108,39069
Fcwa-hamburg,Meadville,Population served: 642,39069
Fcwa-south Meadville,Meadville,"Population served: 1,662",39069
Lorman Water Association,Lorman,"Population served: 2,000",39069
Mcnair-stampley W/a #1,Fayette,"Population served: 1,098",39069
Mcnair-stampley W/a #2,Fayette,"Population served: 1,177",39069
Mcnair-stampley W/a #3,Fayette,Population served: 504,39069
Providence Water Association,Meadville,Population served: 423,39069
Sixtown Water Association,Meadville,Population served: 940,39069
Town of Bude,Bude,"Population served: 1,027",39069
Town of Meadville,Meadville,Population served: 500,39069
Town of Roxie,Roxie,Population served: 470,39069
Union Church Waterworks Association,Hazlehurst,"Population served: 1,262",39069
Center Ridge Water Association,Raleigh,"Population served: 1,974",39074
City of Raleigh,Raleigh,"Population served: 1,768",39074
Lorena-lemon-burns Water Association,Forest,Population served: 999,39074
Morris Water Association,Mize,Population served: 833,39074
Pineville Water Association #1,Raleigh,Population served: 486,39074
Pineville Water Association #2,Raleigh,Population served: 570,39074
Pineville Water Association #3,Raleigh,Population served: 429,39074
Sylvarena Water Association,Bay Springs,Population served: 807,39074
Town of Mize,Mize,Population served: 340,39074
Town Of Polkville-water Department,Morton,Population served: 957,39074
Town of Taylorsville,Taylorsville,"Population served: 2,000",39074
Traxler Water Association,Raleigh,Population served: 863,39074
White Oak Water Association,Morton,Population served: 755,39074
Copiah W/a - Bayou Pierre #1,Gallman,"Population served: 1,114",39078
Copiah W/a - Bayou Pierre #2,Gallman,Population served: 364,39078
Copiah W/a - Gallman,Gallman,"Population served: 1,484",39078
Copiah W/a - Hazlehurst,Gallman,"Population served: 2,521",39078
Copiah-new Zion Water Association Inc.,Crystal Springs,"Population served: 3,638",39078
Harmony Ridge Water Association,Crystal Springs,"Population served: 1,214",39078
Northeast Copiah Water Association,Crystal Springs,"Population served: 2,963",39078
Town of Georgetown,Georgetown,Population served: 478,39078
Town of Wesson,Wesson,"Population served: 2,025",39078
Bogue Chitto Water Association,Bogue Chitto,"Population served: 2,160",39083
City of Brookhaven,Brookhaven,"Population served: 12,513",39083
Lincoln Rural W/a-beauregard,Wesson,"Population served: 2,530",39083
Lincoln Rural W/a-heucks Ret,Wesson,"Population served: 3,588",39083
Lincoln Rural W/a-old Red Star,Wesson,"Population served: 1,920",39083
Lincoln Rural W/a-pleasant Rid,Wesson,"Population served: 2,796",39083
Lincoln Rural W/a-zetus,Wesson,"Population served: 2,080",39083
Topisaw Creek,Ruth,"Population served: 4,910",39083
Alcorn State University,Alcorn State,"Population served: 3,824",39086
C S & I Water Association #1,Port Gibson,Population served: 910,39086
Hermanville Water Association,Hermanville,"Population served: 1,335",39086
Pattison W/a-west,Port Gibson,"Population served: 3,300",39086
Romola Water Association,Port Gibson,Population served: 648,39086
Town of Port Gibson,Port Gibson,"Population served: 3,519",39086
City of Carthage,Carthage,"Population served: 5,075",39090
Edinburg Domestic Water Association,Carthage,"Population served: 1,375",39090
Freeny W/a #1,Carthage,"Population served: 2,883",39090
Freeny W/a #2-rosebud System,Carthage,"Population served: 2,497",39090
Goshen Water Association,Carthage,Population served: 333,39090
Lena Water Association,Lena,Population served: 250,39090
Marydell Water Association,Carthage,"Population served: 1,547",39090
New Providence Water Association,Carthage,"Population served: 2,166",39090
Pilgrim Rest Water Association,Carthage,Population served: 340,39090
Southwest Leake Water Association,Lena,"Population served: 2,133",39090
Thomastown Water Association,Kosciusko,Population served: 898,39090
Town of Walnut Grove,Walnut Grove,Population served: 497,39090
City of Louisville,"Louisville, MS","Population served:8,010",39108
Highpoint Water Association #1,"Louisville, MS","Population served:1,820",39108
Reform Water Association,"Ackerman, MS","Population served:1,650",39108
Southwest Covington W/a,"Seminary, MS","Population served:3,485",39119
Adams County W/a #2-south,Ferriday,"Population served: 7,878",39120
Adams County W/a #4-kaiser Lake,Ferriday,"Population served: 8,113",39120
Broadmoor Utilities Inc.,Natchez,"Population served: 1,400",39120
City of Natchez,Natchez,"Population served: 15,792",39120
Crooked Creek W/a - North,New Hebron,"Population served: 1,371",39140
Crooked Creek W/a - South,New Hebron,"Population served: 1,401",39140
Jayess-topeka-tilton W/a,Jayess,"Population served: 3,753",39140
Lawrence County Water Association,Monticello,"Population served: 2,160",39140
Mount Zion W/a,Sontag,Population served: 239,39140
Sontag-wanilla,Sontag,"Population served: 1,750",39140
Town of Monticello,Monticello,"Population served: 1,400",39140
Town of New Hebron,New Hebron,Population served: 447,39140
Town of Silver Creek,Silver Creek,Population served: 250,39140
City of Vicksburg,Vicksburg,"Population served: 29,430",39156
Culkin Water District,Vicksburg,"Population served: 11,135",39156
Eagle Lake Water District,Vicksburg,"Population served: 1,663",39156
Fisher Ferry Water District,Vicksburg,"Population served: 5,190",39156
Hilldale Water District,Vicksburg,"Population served: 5,403",39156
Yokena-jeff Davis Water Department,Vicksburg,"Population served: 2,800",39156
City of Laurel,"Laurel, MS","Population served:20,293",39168
Pleasant Ridge W/a,"Laurel, MS","Population served:6,000",39168
Southwest Jones W/a-north,"Seminary, MS","Population served:4,785",39168
City of Ellisville,"Ellisville, MS","Population served:4,549",39168
J P Utility District,"Ellisville, MS","Population served:4,290",39168
City of Meridian,Meridian,"Population served: 39,113",39301
City of Quitman,Quitman,"Population served: 2,111",39301
Clarkdale Water Association # 1,Meridian,"Population served: 4,400",39301
Collinsville Water Association,Collinsville,"Population served: 3,191",39301
East Quitman W/a,Quitman,"Population served: 3,511",39301
Harmony W/a #7-n Enterprise,Quitman,Population served: 866,39301
Harmony Water Association #1,Quitman,"Population served: 2,130",39301
Harmony Water Association #2,Quitman,Population served: 847,39301
Harmony Water Association #4,Quitman,"Population served: 2,191",39301
Long Creek W/a (whynot),Meridian,"Population served: 1,394",39301
Long Creek Water Association #1,Meridian,"Population served: 2,840",39301
Long Creek Water Association #2,Meridian,"Population served: 4,366",39301
Meridian Naval Air Station,Meridian,"Population served: 2,800",39301
"North Lauderdale WA, Inc",Bailey,"Population served: 10,243",39301
Nts Utility Association,Meridian,"Population served: 6,179",39301
Russell Utilities Inc.,Toomsuba,"Population served: 2,094",39301
Southwest Lauderdale W/a,Meridian,"Population served: 2,724",39301
Toomsuba Water Association,Toomsuba,"Population served: 3,839",39301
Town of Enterprise,Enterprise,Population served: 868,39301
Town of Marion,Marion,"Population served: 1,479",39301
Town of Shubuta,Shubuta,Population served: 650,39301
Town of Stonewall,Stonewall,"Population served: 1,021",39301
Village of Pachuta,Pachuta,Population served: 265,39301
Wautubbee Water Association,Enterprise,Population served: 579,39301
Kipling W/a #1,Dekalb,"Population served: 2,635",39320
Kipling W/a #3-old Scooba Rd.,Dekalb,Population served: 79,39320
Kipling W/a #4,Dekalb,Population served: 161,39320
North West Kemper W/a #4,Preston,"Population served: 1,214",39320
Nw Kemper W/a #1-preston,Preston,"Population served: 1,592",39320
Nw Kemper W/a #2- Cleveland,Preston,"Population served: 1,119",39320
Nw Kemper W/a #3-kynard,Preston,Population served: 380,39320
Porterville W/a,Porterville,"Population served: 2,402",39320
Porterville W/a-kemper Springs,Porterville,Population served: 90,39320
Town of Dekalb,Dekalb,"Population served: 1,095",39320
Town of Scooba,Scooba,Population served: 732,39320
Townsend Water Association,Dekalb,Population served: 180,39320
Buckatunna Water Association,Buckatunna,"Population served: 4,290",39322
City of Waynesboro,Waynesboro,"Population served: 4,944",39322
Clara Water Association,Waynesboro,"Population served: 1,778",39322
Hiwanee Water Association #2,Waynesboro,Population served: 853,39322
Hiwannee Water Association #1,Waynesboro,"Population served: 3,693",39322
Southwest Wayne Water Association,Richton,"Population served: 1,100",39322
Whistler Water Association,Waynesboro,"Population served: 3,700",39322
Tallahala W/a-antioch,"Bay Springs, MS","Population served:3,834",39330
Stringer Water Works,"Stringer, MS","Population served:3,484",39330
Beaver Meadow Water Association,Laurel,"Population served: 1,668",39332
Beaverdam W/a-north,Vossburg,"Population served: 1,800",39332
Lake Eddins Property Owners Association Water & Swr Inc.,Pachuta,Population served: 286,39332
Louin Water Works,Louin,Population served: 400,39332
Montrose Water Association,Louin,Population served: 501,39332
Paulding Water Association,Paulding,"Population served: 1,315",39332
Philadelphia Water Association,Heidelberg,"Population served: 2,424",39332
Rose Hill Water Association,Pachuta,"Population served: 1,233",39332
Tallahala W/a-garlandsville,Bay Springs,"Population served: 1,707",39332
Tallahala W/a-ted Clear,Bay Springs,"Population served: 1,071",39332
Town of Bay Springs,Bay Springs,"Population served: 3,149",39332
Town of Heidelberg,Heidelberg,Population served: 817,39332
Tri-county W/a #1-jasper,Taylorsville,"Population served: 2,289",39332
Tri-county W/a #3-summerland,Taylorsville,"Population served: 2,088",39332
Bond Water Association #1,Louisville,"Population served: 1,256",39339
Calvary Water Association,Louisville,Population served: 900,39339
City of Louisville - Northeast,Louisville,Population served: 824,39339
Ellison Ridge Water Association,Louisville,"Population served: 1,110",39339
Liberty-plattsburg W/a #2,Noxapater,"Population served: 1,368",39339
Nanih-waiya Water Association,Preston,"Population served: 1,500",39339
Pugh's Mill Water Association,Louisville,Population served: 924,39339
Southeast Noxapater Water Association,Noxapater,"Population served: 1,400",39339
Town of Noxapater,Noxapater,"Population served: 1,632",39339
Macon Electric & Water Department,Macon,"Population served: 4,633",39341
Mashulaville Water District Inc.,Macon,Population served: 462,39341
Parks Utilities,Houston,Population served: 918,39341
Piney Woods Water Association,Macon,Population served: 389,39341
Shuqualak-butler W/a,Shuqualak,Population served: 465,39341
Town of Brooksville,Brooksville,"Population served: 2,232",39341
Town of Shuqualak,Shuqualak,Population served: 990,39341
Beat III W/a #1-sand Hill,Richton,"Population served: 4,263",39362
Leaf Water Association-south,Mclain,Population served: 459,39362
Neely Utilities,Neely,Population served: 520,39362
S E Greene Water Authority,Lucedale,"Population served: 1,362",39362
Town of Leakesville,Leakesville,"Population served: 2,870",39362
Town of Mclain,Mclain,Population served: 441,39362
Town of State Line,State Line,"Population served: 1,452",39362
Arnold Line Water Association,Hattiesburg,"Population served: 7,000",39401
Barrontown W/a,Petal,"Population served: 7,115",39401
Black Creek Retreat,Mendenhall,Population served: 100,39401
Brooklyn Water Association,Brooklyn,"Population served: 1,640",39401
Canebrake Utility Association Inc.,Hattiesburg,"Population served: 2,587",39401
Carnes Water Association,Wiggins,"Population served: 1,131",39401
City of Hattiesburg,Hattiesburg,"Population served: 46,000",39401
City of Lumberton,Lumberton,"Population served: 2,086",39401
City of Petal,Petal,"Population served: 9,161",39401
City of Purvis,Purvis,"Population served: 2,175",39401
Dixie Community Utility Association,Hattiesburg,"Population served: 5,499",39401
East Lowndes Water Association,Columbus,Population served: 372,39401
Eastabuchie Water Association,Petal,"Population served: 1,805",39401
Glendale Utility District,Hattiesburg,"Population served: 4,132",39401
Lamar Park Water & Sewage Association,Hattiesburg,"Population served: 7,714",39401
North Lamar Water Association,Hattiesburg,"Population served: 12,297",39401
North Lumberton Utility Association,Lumberton,"Population served: 3,873",39401
Progress Community Water Association,Purvis,"Population served: 6,272",39401
Rawls Springs Utility District,Hattiesburg,"Population served: 3,168",39401
S Ms Public Water Authority-mclaurin,Hattiesburg,Population served: 863,39401
S Ms Public Water Authority-rock Hill,Hattiesburg,Population served: 770,39401
Sunrise Utility Association Inc.,Petal,"Population served: 5,507",39401
Town of Sumrall,Sumrall,"Population served: 1,421",39401
West Lamar Water Assn #1,Sumrall,"Population served: 16,751",39401
Bunker Hill Water Association,Columbia,"Population served: 1,800",39421
Cedar Grove-harmony W/a,Columbia,"Population served: 1,500",39421
City of Columbia,Columbia,"Population served: 6,050",39421
Community Water Association,Columbia,Population served: 350,39421
Foxworth Water & Sewerage Association,Foxworth,Population served: 787,39421
Highway 98 East Water Association,Columbia,"Population served: 1,544",39421
Hub Water Association,Columbia,"Population served: 3,300",39421
Kokomo-shiloh Water Association,Kokomo,"Population served: 2,218",39421
Lampton Water Association,Columbia,"Population served: 1,977",39421
Morgantown Water Association,Morgantown,Population served: 160,39421
Mount Gilead-improve Water Association,Columbia,"Population served: 2,513",39421
West Marion Water Association,Foxworth,"Population served: 1,557",39421
Arlington W/a,Beaumont,Population served: 533,39423
Arlington W/a-hintonville,Beaumont,Population served: 488,39423
Janice W/a #1,Brooklyn,Population served: 602,39423
Janice W/a #2-south,Brooklyn,Population served: 227,39423
Little Creek Water Association,Mclain,Population served: 636,39423
N E Perry Utility Association-#1,Richton,"Population served: 2,524",39423
Runnelstown-north,Petal,"Population served: 2,173",39423
Town of Beaumont,Beaumont,Population served: 951,39423
Town of New Augusta,New Augusta,Population served: 680,39423
Town of Richton,Richton,"Population served: 1,068",39423
Center W/a-caesar System,Carriere,"Population served: 5,318",39426
City of Picayune Utilities,Picayune,"Population served: 12,500",39426
Hide-a-way Lake Water System,Picayune,"Population served: 2,658",39426
Nicholson Water Association,Nicholson,"Population served: 2,700",39426
Pearl River Central W/a-bi Company,Mcneill,"Population served: 3,358",39426
Pearl River Central W/a-henley Field,Mcneill,"Population served: 3,348",39426
Pearl River Central W/a-north,Mcneill,"Population served: 1,711",39426
Pearl River Central WA,Mcneill,"Population served: 9,361",39426
Prcua-hillsdale Water System,Picayune,Population served: 203,39426
Prcua-picayune Water System,Picayune,Population served: 911,39426
Prcua-poplarville Water System,Picayune,Population served: 25,39426
Spring Hill Water Association,Lumberton,"Population served: 1,441",39426
Sunny Oaks Water Association,Poplarville,Population served: 766,39426
Town of Poplarville,Poplarville,"Population served: 3,416",39426
City of Collins,Collins,"Population served: 2,586",39428
Cold Springs Water Association,Seminary,Population served: 565,39428
North Covington W/a-north,Mt Olive,"Population served: 2,300",39428
North Covington W/a-south,Mt Olive,"Population served: 1,800",39428
Town of Mount Olive,Mt Olive,Population served: 982,39428
Town of Seminary,Seminary,Population served: 317,39428
Willow Grove Water Association,Collins,"Population served: 2,065",39428
Calhoun Water Association,Laurel,"Population served: 3,532",39437
Ellisville State School #1,Ellisville,Population served: 574,39437
Ellisville State School #2,Ellisville,Population served: 374,39437
Erata Water Association,Sandersville,Population served: 818,39437
Glade Waterworks Association,Laurel,"Population served: 3,339",39437
Hatten Water Association,Taylorsville,"Population served: 1,365",39437
J P Utility District #2,Ellisville,"Population served: 1,725",39437
M & M Water Association,Laurel,"Population served: 3,400",39437
Matthews Moss Water Association,Laurel,"Population served: 1,024",39437
Moselle Water Association,Moselle,"Population served: 2,711",39437
Oak Grove Water Association,Ellisville,"Population served: 1,214",39437
Powers Water Association,Laurel,"Population served: 2,350",39437
Shady Grove Utility District,Laurel,"Population served: 2,775",39437
Sharon Water Works,Laurel,"Population served: 2,763",39437
Soso Community Water System Inc.,Soso,"Population served: 1,879",39437
Town of Sandersville,Sandersville,Population served: 761,39437
Water Association of Pine Grove Inc.,Ellisville,"Population served: 1,085",39437
Bexley Water Association,Lucedale,"Population served: 1,368",39452
Bluff Creek Mobile Home Park,Gautier,Population served: 66,39452
City of Gautier,Gautier,"Population served: 18,572",39452
City of Lucedale,Lucedale,"Population served: 3,062",39452
City of Moss Point,Moss Point,"Population served: 17,292",39452
City of Ocean Springs,Ocean Springs,"Population served: 17,500",39452
City of Pascagoula,Pascagoula,"Population served: 23,692",39452
Colonial Estates # 3,Ocean Springs,Population served: 138,39452
Combined Utilities,Lucedale,"Population served: 6,267",39452
Gulf Park,Ocean Springs,"Population served: 4,675",39452
Jackson Co. Utility Authority-helena Park,Pascagoula,Population served: 88,39452
Helena Utility District,Escatawpa,Population served: 300,39452
Houston Estates Utility,Ocean Springs,Population served: 713,39452
Jackson County Utility Authority-east,Pascagoula,"Population served: 3,996",39452
Jackson County Utility Authority-west,Pascagoula,"Population served: 8,960",39452
Krebs Trailer Plaza,Pascagoula,Population served: 32,39452
Multi-mart Water Association,Lucedale,"Population served: 1,573",39452
Ocean Beach,Ocean Springs,"Population served: 1,407",39452
Rocky Creek Utilities Inc.,Lucedale,"Population served: 1,940",39452
Rouses,Ocean Springs,Population served: 137,39452
West Jackson County Utility District,Ocean Springs,"Population served: 25,022",39452
City of Bay St. Louis,Bay St Louis,"Population served: 8,936",39470
City of Waveland,Biloxi,"Population served: 6,300",39470
Clermont Harbor,Ocean Springs,Population served: 61,39470
Diamondhead Utilities-north,Pass Christian,"Population served: 9,909",39470
Hancock County Utility Authority,Waveland,Population served: 25,39470
Hancock County Water & Sewer,Kiln,"Population served: 3,138",39470
Hancock County Water & Sewer- Bayside,Kiln,"Population served: 2,730",39470
Hancua-pearlington,Waveland,Population served: 25,39470
Kiln Utility and Fire District Of Hancoc,Kiln,"Population served: 6,349",39470
Oak Harbor,Ocean Springs,Population served: 161,39470
Pearlington Water and Sewer District,Pearlington,"Population served: 1,412",39470
Standard Dedeaux Water Association,Kiln,"Population served: 5,346",39470
Stennis Space Center,Stennis Space Center,"Population served: 5,107",39470
Sunrise Mobile Home Park,Pearlington,Population served: 25,39470
White Cypress Lakes,Ocean Springs,Population served: 506,39470
Improve Water Association,Sandy Hook,"Population served: 2,653",39478
Lexie Water Association Inc.,Tylertown,"Population served: 4,145",39478
Magees Creek W/a-north,Tylertown,"Population served: 7,302",39478
Town of Tylertown,Tylertown,"Population served: 1,609",39478
City of Gulfport,"Saucier, MS","Population served:72,935",39501
City of Long Beach,"Long Beach, MS","Population served:15,700",39501
City of Biloxi,"Biloxi, MS","Population served:24,053",39501
Diberville WS,"D'iberville, MS","Population served:13,282",39501
City of Pass Christian,"Pass Christian, MS","Population served:8,670",39501
Carnes Water Association #2,Wiggins,"Population served: 1,926",39561
City of Wiggins,Wiggins,"Population served: 4,390",39561
Flint Creek Utility Association,Wiggins,Population served: 329,39561
Mchenry Utility Association Inc.,Mchenry,"Population served: 1,375",39561
Ms Gulf Coast Community College,Perkinston,Population served: 600,39561
New Zion Utilities Inc.,Wiggins,"Population served: 1,748",39561
Stone County Utility Authority,Wiggins,Population served: 53,39561
Stone Utility Association,Lumberton,"Population served: 2,000",39561
Sunflower Utility Assc Inc.,Perkinston,"Population served: 1,650",39561
Keesler Air Force Base,"Biloxi, MS","Population served:8,000",39571
City of Biloxi-north,"Biloxi, MS","Population served:9,606",39571
City of Magnolia,Magnolia,"Population served: 2,420",39629
City of McComb,Mccomb,"Population served: 12,790",39629
East Pike Water Association,Mccomb,"Population served: 2,012",39629
Fernwood Water Association,Mccomb,Population served: 340,39629
Friendship Community W/a,Mccomb,"Population served: 2,358",39629
Magnolia Rural Water Association,Magnolia,"Population served: 2,775",39629
North Pike Water Association,Summit,"Population served: 4,604",39629
Southwest Mississippi Community College,Summit,Population served: 700,39629
St. Mary of The Pines,Osyka,Population served: 36,39629
Sunnyhill Water Association,Mccomb,"Population served: 3,419",39629
Town of Osyka,Osyka,Population served: 481,39629
Town of Summit,Summit,"Population served: 1,706",39629
Bleakhouse Water Association,Woodville,Population served: 414,39631
Bleakhouse Water Association #2,Woodville,Population served: 158,39631
Buffalo Water Association,Woodville,"Population served: 1,200",39631
Coles Water Association #1,Crosby,Population served: 708,39631
Mary Springs Water Association,Mccomb,Population served: 964,39631
N Central Amite Water Association,Liberty,"Population served: 2,600",39631
Northeast Amite Water Association,Mccomb,"Population served: 1,674",39631
Old River Water Association,Woodville,"Population served: 3,263",39631
Old River Water Association- Fords Creek,Woodville,Population served: 66,39631
Pine Street Water Association,Gloster,Population served: 232,39631
South Centreville W/a,Centreville,"Population served: 1,300",39631
Town of Centreville,Centreville,"Population served: 1,860",39631
Town of Crosby,Crosby,Population served: 300,39631
Town of Gloster,Gloster,Population served: 960,39631
Town of Liberty,Liberty,Population served: 728,39631
Town of Woodville,Woodville,"Population served: 3,123",39631
Wilk-amite W/a #1-south,Gloster,"Population served: 1,435",39631
Wilk-amite W/a #2-northwest,Gloster,Population served: 140,39631
Wilkinson County Correctional Cent,Woodville,Population served: 868,39631
New Vision Mobile Home Park,Columbus,Population served: 132,39701
Columbus Air Force Base,Columbus AFB,"Population served: 3,300",39701
Columbus Light & Water,Columbus,"Population served: 23,640",39701
East Lowndes #4-herman-vaughn,Columbus,"Population served: 5,153",39701
East Lowndes W/a #1-lee Stokes,Columbus,"Population served: 2,077",39701
East Lowndes W/a #2-huckleberry,Columbus,"Population served: 6,423",39701
East Lowndes W/a A East-old Yorkville,Columbus,"Population served: 4,477",39701
East Lowndes W/a B West-old Yorkville Rd.,Columbus,"Population served: 6,848",39701
Prairie Land Water Association Inc.,Columbus,"Population served: 2,140",39701
South Lowndes W/a,Columbus,"Population served: 1,400",39701
Town of Artesia,Artesia,Population served: 396,39701
Town of Caledonia,Caledonia,"Population served: 5,850",39701
Town of Crawford,Crawford,Population served: 792,39701
City of Starkville,"Starkville, MS","Population served:31,000",39735
MS State University,"Mississippi State, MS","Population served:15,000",39735
Clayton Village W/a #1-east,"Starkville, MS","Population served:4,984",39735
Oktoc Water Association #1,"Starkville, MS","Population served:1,800",39735
Adaton W/a #1-josey Creek,"Starkville, MS","Population served:2,060",39735
Cadaretta Water Association,Gore Springs,Population served: 445,39737
Cumberland Water Association #1,Maben,Population served: 658,39737
Dancy Water Association Inc.,Mantee,Population served: 277,39737
Mantee Water Association,Mantee,Population served: 336,39737
Mount Zion Water Association,Eupora,Population served: 293,39737
Sapa Water System,Eupora,Population served: 806,39737
Savannah Water Association #1,Eupora,"Population served: 1,417",39737
Spring Valley Water Association,Eupora,Population served: 348,39737
Tomnolen Water Association Inc.,Eupora,Population served: 925,39737
Town of Mathiston,Mathiston,"Population served: 1,030",39737
Webster Center Water Association,Eupora,Population served: 441,39737
City of West Point,West Point,"Population served: 15,062",39741
Golden Triangle W/a #2,Mayhew,Population served: 206,39741
Golden Triangle Water Association #1,Mayhew,"Population served: 2,041",39741
Siloam W/a #2-griffith Well,West Point,"Population served: 1,938",39741
Siloam W/a #3-beasley Well,West Point,Population served: 779,39741
Siloam W/a #4-pine Bluff,West Point,Population served: 504,39741
Siloam W/a #6-una System,West Point,"Population served: 1,370",39741
Sun Creek Water Inc.-pheba,Pheba,"Population served: 1,806",39741
Black Jack Water Association #1,Starkville,"Population served: 1,050",39762
Bradley Water Association,Starkville,Population served: 442,39762
Center Grove W/a #1,Maben,Population served: 240,39762
Center Grove W/a #2,Maben,Population served: 278,39762
Chapel Hill-pleasant Grove W/a,Crawford,"Population served: 1,100",39762
Double Springs Water Association,Maben,Population served: 885,39762
East Lee Blvd Water Association,Starkville,Population served: 224,39762
Longview Water Association,Starkville,Population served: 500,39762
Morgan Chapel Water Association,Sturgis,Population served: 528,39762
Morrill Road Water Association,Starkville,Population served: 42,39762
New Light Water Association,Starkville,Population served: 552,39762
Rock Hill Water Association,Starkville,Population served: 951,39762
Sessums Water Association,Starkville,"Population served: 1,098",39762
Talking Warrior Water Association #1,Starkville,"Population served: 1,526",39762
Town of Maben,Maben,Population served: 852,39762
Town of Sturgis,Sturgis,Population served: 832,39762
Trimcane Water Association,Starkville,Population served: 496,39762
Turkey Creek Water Association,Starkville,Population served: 350,39762
Wake Forest Water Association,Sturgis,Population served: 650,39762
Simpson Water Association #1,"Weir, MS","Population served:1,393",39767
Town of Ackerman,"Ackerman, MS","Population served:1,510",39767
Choctaw Water Association,Ackerman,Population served: 583,39772
Fentress Community WS,Ackerman,Population served: 525,39772
French Camp Academy,Ethel,Population served: 272,39772
French Camp W/a #1,French Camp,"Population served: 1,478",39772
Pan Handle W/a #2,Weir,Population served: 195,39772
Pan Handle Water Association,Weir,Population served: 952,39772
Town of Weir,Weir,Population served: 525,39772
Union W/a,Eupora,Population served: 290,39772
