Utility name,City,People served,Zip
Reamer Hill Water Assoc,Clendenin,Population served: 64,25015
St Albans Water,Saint Albans,"Population served: 13,619",25015
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25015
Clay Co. P S D - Ivydale,Clay,Population served: 680,25019
Clay Co. P S D-triplett Ridge,Clay,Population served: 103,25019
Clay Co. Psd-hartland,Clay,Population served: 798,25019
Clay Water Department,Clay,"Population served: 1,084",25019
Clay-roane Psd (procious District),Procious,"Population served: 1,953",25019
,,Population served: 0,25021
Prenter Water Company,Seth,Population served: 60,25021
Buffalo Creek Psd,Oceana,"Population served: 2,770",25022
"Chapmanville, Town Of",Chapmanville,"Population served: 1,454",25022
Logan Co. P S D - Crawley Creek,Logan,"Population served: 1,444",25022
Logan Co. Psd - Stollings,Logan,"Population served: 2,008",25022
Logan Co. Psd-greenville System,Logan,"Population served: 4,652",25022
Logan Co. Psd-rum Creek,Logan,Population served: 923,25022
Logan County Psd - MUD Fork,Logan,Population served: 330,25022
Logan County PSD - Northern Regional,Logan,"Population served: 16,949",25022
Logan Water Board City Of,Logan,"Population served: 3,862",25022
Buffalo Creek Psd - Man,Oceana,Population served: 935,25022
Ridgeview Estates Prop Assoc,Logan,Population served: 74,25022
West Logan Water Co.,Logan,Population served: 915,25022
,,Population served: 0,25024
Prenter Water Company,Seth,Population served: 60,25024
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25025
East Bank Water Department,East Bank,Population served: 912,25025
,,Population served: 0,25025
Reamer Hill Water Assoc,Clendenin,Population served: 64,25025
St Albans Water,Saint Albans,"Population served: 13,619",25025
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25025
,,Population served: 0,25028
Prenter Water Company,Seth,Population served: 60,25028
Clay Co. P S D - Ivydale,Clay,Population served: 680,25030
Clay Co. P S D-triplett Ridge,Clay,Population served: 103,25030
Clay Co. Psd-hartland,Clay,Population served: 798,25030
Clay Water Department,Clay,"Population served: 1,084",25030
Clay-roane Psd (procious District),Procious,"Population served: 1,953",25030
Armstrong Psd,Kimberly,"Population served: 2,208",25031
Bellwood Community Facil Imp,Rainelle,Population served: 113,25031
Danese Psd,Danese,"Population served: 2,210",25031
Gauley River Psd,Cannelton,"Population served: 4,168",25031
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25031
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25031
Mount Hope Water,Mt. Hope,"Population served: 1,431",25031
Page Kincaid Psd,Kimberly,"Population served: 1,590",25031
Pax Water Company,Pax,Population served: 762,25031
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25031
Wvawc Montgomery Heights District,Weston,Population served: 92,25031
Hurricane City Of,West Hamlin,"Population served: 8,248",25033
South Putnam PSD,Scott Depot,"Population served: 21,719",25033
Wvawc 5 and 20 Mile Road District,Weston,Population served: 78,25033
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25035
East Bank Water Department,East Bank,Population served: 912,25035
,,Population served: 0,25035
Reamer Hill Water Assoc,Clendenin,Population served: 64,25035
St Albans Water,Saint Albans,"Population served: 13,619",25035
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25035
Armstrong Psd,Kimberly,"Population served: 2,208",25036
Bellwood Community Facil Imp,Rainelle,Population served: 113,25036
Danese Psd,Danese,"Population served: 2,210",25036
Gauley River Psd,Cannelton,"Population served: 4,168",25036
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25036
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25036
Mount Hope Water,Mt. Hope,"Population served: 1,431",25036
Page Kincaid Psd,Kimberly,"Population served: 1,590",25036
Pax Water Company,Pax,Population served: 762,25036
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25036
Wvawc Montgomery Heights District,Weston,Population served: 92,25036
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25039
East Bank Water Department,East Bank,Population served: 912,25039
,,Population served: 0,25039
Reamer Hill Water Assoc,Clendenin,Population served: 64,25039
St Albans Water,Saint Albans,"Population served: 13,619",25039
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25039
Armstrong Psd,Kimberly,"Population served: 2,208",25040
Bellwood Community Facil Imp,Rainelle,Population served: 113,25040
Danese Psd,Danese,"Population served: 2,210",25040
Gauley River Psd,Cannelton,"Population served: 4,168",25040
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25040
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25040
Mount Hope Water,Mt. Hope,"Population served: 1,431",25040
Page Kincaid Psd,Kimberly,"Population served: 1,590",25040
Pax Water Company,Pax,Population served: 762,25040
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25040
Wvawc Montgomery Heights District,Weston,Population served: 92,25040
Birch River Psd,Dille,"Population served: 1,103",25043
Clay Co. P S D - Ivydale,Clay,Population served: 680,25043
Clay Co. P S D-triplett Ridge,Clay,Population served: 103,25043
Clay Co. Psd-hartland,Clay,Population served: 798,25043
Clay Water Department,Clay,"Population served: 1,084",25043
Clay-roane Psd (procious District),Procious,"Population served: 1,953",25043
Craigsville Psd,Craigsville,"Population served: 4,591",25043
Fenwick Mountain Psd,Fenwick,Population served: 554,25043
Nettie Leivasy Psd,Nettie,"Population served: 3,239",25043
Richwood Water Department,Richwood,"Population served: 2,389",25043
Summersville Municipal Water,Summersville,"Population served: 5,574",25043
Wilderness Psd,Mount Nebo,"Population served: 4,475",25043
Beckley Water Company,Beckley,"Population served: 49,058",25044
Cool Ridge Flat Top Psd,Cool Ridge,"Population served: 4,151",25044
Lester Municipal Water Works,Lester,Population served: 750,25044
Raleigh County Mem Airport,Sophia,"Population served: 4,656",25044
Raleigh County Psd Arnett,Sophia,"Population served: 7,180",25044
Raleigh County Psd Clear Creek,Sophia,"Population served: 1,407",25044
Raleigh County Psd Coal City,Sophia,"Population served: 2,905",25044
Raleigh County Psd Fitzpatrick,Sophia,Population served: 201,25044
Raleigh County Psd Odd,Sophia,Population served: 675,25044
Raleigh County Psd Pluto Bragg,Sophia,Population served: 374,25044
Raleigh County Psd Slab Fork,Sophia,Population served: 789,25044
Rhodell Water Works,Sophia,Population served: 238,25044
Wvawc Glade Springs District,Weston,"Population served: 1,340",25044
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25045
Clay Co. P S D - Ivydale,Clay,Population served: 680,25045
Clay Co. P S D-triplett Ridge,Clay,Population served: 103,25045
Clay Co. Psd-hartland,Clay,Population served: 798,25045
Clay Water Department,Clay,"Population served: 1,084",25045
Clay-roane Psd (procious District),Procious,"Population served: 1,953",25045
Clover Psd,Spencer,Population served: 926,25045
East Bank Water Department,East Bank,Population served: 912,25045
,,Population served: 0,25045
Reamer Hill Water Assoc,Clendenin,Population served: 64,25045
Reedy Water Service Town Of,Reedy,Population served: 356,25045
Spencer Water Department,Spencer,"Population served: 4,521",25045
St Albans Water,Saint Albans,"Population served: 13,619",25045
Walton Psd,Walton,"Population served: 2,012",25045
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25045
,,Population served: 0,25047
Buffalo Creek Psd,Oceana,"Population served: 2,770",25047
"Chapmanville, Town Of",Chapmanville,"Population served: 1,454",25047
Logan Co. P S D - Crawley Creek,Logan,"Population served: 1,444",25047
Logan Co. Psd - Stollings,Logan,"Population served: 2,008",25047
Logan Co. Psd-greenville System,Logan,"Population served: 4,652",25047
Logan Co. Psd-rum Creek,Logan,Population served: 923,25047
Logan County Psd - MUD Fork,Logan,Population served: 330,25047
Logan County PSD - Northern Regional,Logan,"Population served: 16,949",25047
Logan Water Board City Of,Logan,"Population served: 3,862",25047
Buffalo Creek Psd - Man,Oceana,Population served: 935,25047
Prenter Water Company,Seth,Population served: 60,25047
Ridgeview Estates Prop Assoc,Logan,Population served: 74,25047
West Logan Water Co.,Logan,Population served: 915,25047
Beckley Water Company,Beckley,"Population served: 49,058",25048
Cool Ridge Flat Top Psd,Cool Ridge,"Population served: 4,151",25048
Lester Municipal Water Works,Lester,Population served: 750,25048
Raleigh County Mem Airport,Sophia,"Population served: 4,656",25048
Raleigh County Psd Arnett,Sophia,"Population served: 7,180",25048
Raleigh County Psd Clear Creek,Sophia,"Population served: 1,407",25048
Raleigh County Psd Coal City,Sophia,"Population served: 2,905",25048
Raleigh County Psd Fitzpatrick,Sophia,Population served: 201,25048
Raleigh County Psd Odd,Sophia,Population served: 675,25048
Raleigh County Psd Pluto Bragg,Sophia,Population served: 374,25048
Raleigh County Psd Slab Fork,Sophia,Population served: 789,25048
Rhodell Water Works,Sophia,Population served: 238,25048
Wvawc Glade Springs District,Weston,"Population served: 1,340",25048
,,Population served: 0,25049
Prenter Water Company,Seth,Population served: 60,25049
,,Population served: 0,25051
Prenter Water Company,Seth,Population served: 60,25051
,,Population served: 0,25053
Prenter Water Company,Seth,Population served: 60,25053
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25054
East Bank Water Department,East Bank,Population served: 912,25054
,,Population served: 0,25054
Reamer Hill Water Assoc,Clendenin,Population served: 64,25054
St Albans Water,Saint Albans,"Population served: 13,619",25054
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25054
Armstrong Psd,Kimberly,"Population served: 2,208",25057
Bellwood Community Facil Imp,Rainelle,Population served: 113,25057
Danese Psd,Danese,"Population served: 2,210",25057
Gauley River Psd,Cannelton,"Population served: 4,168",25057
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25057
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25057
Mount Hope Water,Mt. Hope,"Population served: 1,431",25057
Page Kincaid Psd,Kimberly,"Population served: 1,590",25057
Pax Water Company,Pax,Population served: 762,25057
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25057
Wvawc Montgomery Heights District,Weston,Population served: 92,25057
Armstrong Psd,Kimberly,"Population served: 2,208",25059
Bellwood Community Facil Imp,Rainelle,Population served: 113,25059
Birch River Psd,Dille,"Population served: 1,103",25059
Craigsville Psd,Craigsville,"Population served: 4,591",25059
Danese Psd,Danese,"Population served: 2,210",25059
Fenwick Mountain Psd,Fenwick,Population served: 554,25059
Gauley River Psd,Cannelton,"Population served: 4,168",25059
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25059
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25059
Mount Hope Water,Mt. Hope,"Population served: 1,431",25059
Nettie Leivasy Psd,Nettie,"Population served: 3,239",25059
Page Kincaid Psd,Kimberly,"Population served: 1,590",25059
Pax Water Company,Pax,Population served: 762,25059
Richwood Water Department,Richwood,"Population served: 2,389",25059
Summersville Municipal Water,Summersville,"Population served: 5,574",25059
Wilderness Psd,Mount Nebo,"Population served: 4,475",25059
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25059
Wvawc Montgomery Heights District,Weston,Population served: 92,25059
Beckley Water Company,Beckley,"Population served: 49,058",25060
Cool Ridge Flat Top Psd,Cool Ridge,"Population served: 4,151",25060
Lester Municipal Water Works,Lester,Population served: 750,25060
Raleigh County Mem Airport,Sophia,"Population served: 4,656",25060
Raleigh County Psd Arnett,Sophia,"Population served: 7,180",25060
Raleigh County Psd Clear Creek,Sophia,"Population served: 1,407",25060
Raleigh County Psd Coal City,Sophia,"Population served: 2,905",25060
Raleigh County Psd Fitzpatrick,Sophia,Population served: 201,25060
Raleigh County Psd Odd,Sophia,Population served: 675,25060
Raleigh County Psd Pluto Bragg,Sophia,Population served: 374,25060
Raleigh County Psd Slab Fork,Sophia,Population served: 789,25060
Rhodell Water Works,Sophia,Population served: 238,25060
Wvawc Glade Springs District,Weston,"Population served: 1,340",25060
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25061
East Bank Water Department,East Bank,Population served: 912,25061
,,Population served: 0,25061
Reamer Hill Water Assoc,Clendenin,Population served: 64,25061
St Albans Water,Saint Albans,"Population served: 13,619",25061
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25061
Beckley Water Company,Beckley,"Population served: 49,058",25062
Cool Ridge Flat Top Psd,Cool Ridge,"Population served: 4,151",25062
Lester Municipal Water Works,Lester,Population served: 750,25062
Raleigh County Mem Airport,Sophia,"Population served: 4,656",25062
Raleigh County Psd Arnett,Sophia,"Population served: 7,180",25062
Raleigh County Psd Clear Creek,Sophia,"Population served: 1,407",25062
Raleigh County Psd Coal City,Sophia,"Population served: 2,905",25062
Raleigh County Psd Fitzpatrick,Sophia,Population served: 201,25062
Raleigh County Psd Odd,Sophia,Population served: 675,25062
Raleigh County Psd Pluto Bragg,Sophia,Population served: 374,25062
Raleigh County Psd Slab Fork,Sophia,Population served: 789,25062
Rhodell Water Works,Sophia,Population served: 238,25062
Wvawc Glade Springs District,Weston,"Population served: 1,340",25062
Birch River Psd,Dille,"Population served: 1,103",25063
Burnsville Public Utility,Burnsville,"Population served: 1,128",25063
Clay Co. P S D - Ivydale,Clay,Population served: 680,25063
Clay Co. P S D-triplett Ridge,Clay,Population served: 103,25063
Clay Co. Psd-hartland,Clay,Population served: 798,25063
Clay Water Department,Clay,"Population served: 1,084",25063
Clay-roane Psd (procious District),Procious,"Population served: 1,953",25063
Craigsville Psd,Craigsville,"Population served: 4,591",25063
Fenwick Mountain Psd,Fenwick,Population served: 554,25063
Flatwoods Canoe Run Psd,Heaters,"Population served: 3,775",25063
Flatwoods Canoe Run Psd Purchaser,Sutton,Population served: 336,25063
Nettie Leivasy Psd,Nettie,"Population served: 3,239",25063
Richwood Water Department,Richwood,"Population served: 2,389",25063
Sugar Creek Psd,Frametown,"Population served: 1,396",25063
Summersville Municipal Water,Summersville,"Population served: 5,574",25063
Wilderness Psd,Mount Nebo,"Population served: 4,475",25063
Wvaw- Gassaway,Weston,"Population served: 2,049",25063
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25064
East Bank Water Department,East Bank,Population served: 912,25064
,,Population served: 0,25064
Reamer Hill Water Assoc,Clendenin,Population served: 64,25064
St Albans Water,Saint Albans,"Population served: 13,619",25064
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25064
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25067
East Bank Water Department,East Bank,Population served: 912,25067
,,Population served: 0,25067
Reamer Hill Water Assoc,Clendenin,Population served: 64,25067
St Albans Water,Saint Albans,"Population served: 13,619",25067
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25067
Hurricane City Of,West Hamlin,"Population served: 8,248",25070
South Putnam PSD,Scott Depot,"Population served: 21,719",25070
Wvawc 5 and 20 Mile Road District,Weston,Population served: 78,25070
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25071
Clover Psd,Spencer,Population served: 926,25071
East Bank Water Department,East Bank,Population served: 912,25071
,,Population served: 0,25071
Reamer Hill Water Assoc,Clendenin,Population served: 64,25071
Reedy Water Service Town Of,Reedy,Population served: 356,25071
Spencer Water Department,Spencer,"Population served: 4,521",25071
St Albans Water,Saint Albans,"Population served: 13,619",25071
Walton Psd,Walton,"Population served: 2,012",25071
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25071
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25075
East Bank Water Department,East Bank,Population served: 912,25075
,,Population served: 0,25075
Reamer Hill Water Assoc,Clendenin,Population served: 64,25075
St Albans Water,Saint Albans,"Population served: 13,619",25075
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25075
Buffalo Creek Psd,Oceana,"Population served: 2,770",25076
"Chapmanville, Town Of",Chapmanville,"Population served: 1,454",25076
Logan Co. P S D - Crawley Creek,Logan,"Population served: 1,444",25076
Logan Co. Psd - Stollings,Logan,"Population served: 2,008",25076
Logan Co. Psd-greenville System,Logan,"Population served: 4,652",25076
Logan Co. Psd-rum Creek,Logan,Population served: 923,25076
Logan County Psd - MUD Fork,Logan,Population served: 330,25076
Logan County PSD - Northern Regional,Logan,"Population served: 16,949",25076
Logan Water Board City Of,Logan,"Population served: 3,862",25076
Buffalo Creek Psd - Man,Oceana,Population served: 935,25076
Ridgeview Estates Prop Assoc,Logan,Population served: 74,25076
West Logan Water Co.,Logan,Population served: 915,25076
,,Population served: 0,25081
Prenter Water Company,Seth,Population served: 60,25081
Gallipolis Ferry,Gallipolis Ferry,Population served: 995,25082
Hartford Town Of,Hartford,Population served: 720,25082
Hurricane City Of,West Hamlin,"Population served: 8,248",25082
J-2-y-35 Water,Pt. Pleasant,"Population served: 1,250",25082
Mason Co. Psd-crab Creek,Pt. Pleasant,"Population served: 5,909",25082
Mason Co. Psd-foglesong District,Pt. Pleasant,Population served: 89,25082
Mason Co. Psd-lakin District,Pt. Pleasant,"Population served: 3,232",25082
Mason Co. Psd-letart,Pt. Pleasant,"Population served: 3,401",25082
Mason County Psd-camp Conley,Pt. Pleasant,Population served: 458,25082
Mason Water Department,Mason,"Population served: 1,651",25082
New Haven Water Department,New Haven,"Population served: 1,920",25082
Point Pleasant Water Works,Pt. Pleasant,"Population served: 5,290",25082
South Putnam PSD,Scott Depot,"Population served: 21,719",25082
Wvawc 5 and 20 Mile Road District,Weston,Population served: 78,25082
Armstrong Psd,Kimberly,"Population served: 2,208",25083
Bellwood Community Facil Imp,Rainelle,Population served: 113,25083
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25083
Danese Psd,Danese,"Population served: 2,210",25083
East Bank Water Department,East Bank,Population served: 912,25083
Gauley River Psd,Cannelton,"Population served: 4,168",25083
,,Population served: 0,25083
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25083
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25083
Mount Hope Water,Mt. Hope,"Population served: 1,431",25083
Page Kincaid Psd,Kimberly,"Population served: 1,590",25083
Pax Water Company,Pax,Population served: 762,25083
Reamer Hill Water Assoc,Clendenin,Population served: 64,25083
St Albans Water,Saint Albans,"Population served: 13,619",25083
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25083
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25083
Wvawc Montgomery Heights District,Weston,Population served: 92,25083
Armstrong Psd,Kimberly,"Population served: 2,208",25085
Bellwood Community Facil Imp,Rainelle,Population served: 113,25085
Danese Psd,Danese,"Population served: 2,210",25085
Gauley River Psd,Cannelton,"Population served: 4,168",25085
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25085
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25085
Mount Hope Water,Mt. Hope,"Population served: 1,431",25085
Page Kincaid Psd,Kimberly,"Population served: 1,590",25085
Pax Water Company,Pax,Population served: 762,25085
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25085
Wvawc Montgomery Heights District,Weston,Population served: 92,25085
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25086
East Bank Water Department,East Bank,Population served: 912,25086
,,Population served: 0,25086
Reamer Hill Water Assoc,Clendenin,Population served: 64,25086
St Albans Water,Saint Albans,"Population served: 13,619",25086
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25086
Clay Co. P S D - Ivydale,Clay,Population served: 680,25088
Clay Co. P S D-triplett Ridge,Clay,Population served: 103,25088
Clay Co. Psd-hartland,Clay,Population served: 798,25088
Clay Water Department,Clay,"Population served: 1,084",25088
Clay-roane Psd (procious District),Procious,"Population served: 1,953",25088
Armstrong Psd,Kimberly,"Population served: 2,208",25090
Bellwood Community Facil Imp,Rainelle,Population served: 113,25090
Danese Psd,Danese,"Population served: 2,210",25090
Gauley River Psd,Cannelton,"Population served: 4,168",25090
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25090
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25090
Mount Hope Water,Mt. Hope,"Population served: 1,431",25090
Page Kincaid Psd,Kimberly,"Population served: 1,590",25090
Pax Water Company,Pax,Population served: 762,25090
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25090
Wvawc Montgomery Heights District,Weston,Population served: 92,25090
,,Population served: 0,25093
Prenter Water Company,Seth,Population served: 60,25093
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25102
East Bank Water Department,East Bank,Population served: 912,25102
,,Population served: 0,25102
Reamer Hill Water Assoc,Clendenin,Population served: 64,25102
St Albans Water,Saint Albans,"Population served: 13,619",25102
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25102
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25103
East Bank Water Department,East Bank,Population served: 912,25103
,,Population served: 0,25103
Reamer Hill Water Assoc,Clendenin,Population served: 64,25103
St Albans Water,Saint Albans,"Population served: 13,619",25103
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25103
Gallipolis Ferry,Gallipolis Ferry,Population served: 995,25106
Hartford Town Of,Hartford,Population served: 720,25106
J-2-y-35 Water,Pt. Pleasant,"Population served: 1,250",25106
Mason Co. Psd-crab Creek,Pt. Pleasant,"Population served: 5,909",25106
Mason Co. Psd-foglesong District,Pt. Pleasant,Population served: 89,25106
Mason Co. Psd-lakin District,Pt. Pleasant,"Population served: 3,232",25106
Mason Co. Psd-letart,Pt. Pleasant,"Population served: 3,401",25106
Mason County Psd-camp Conley,Pt. Pleasant,Population served: 458,25106
Mason Water Department,Mason,"Population served: 1,651",25106
New Haven Water Department,New Haven,"Population served: 1,920",25106
Point Pleasant Water Works,Pt. Pleasant,"Population served: 5,290",25106
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25107
East Bank Water Department,East Bank,Population served: 912,25107
,,Population served: 0,25107
Reamer Hill Water Assoc,Clendenin,Population served: 64,25107
St Albans Water,Saint Albans,"Population served: 13,619",25107
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25107
,,Population served: 0,25108
Buffalo Creek Psd,Oceana,"Population served: 2,770",25108
"Chapmanville, Town Of",Chapmanville,"Population served: 1,454",25108
Logan Co. P S D - Crawley Creek,Logan,"Population served: 1,444",25108
Logan Co. Psd - Stollings,Logan,"Population served: 2,008",25108
Logan Co. Psd-greenville System,Logan,"Population served: 4,652",25108
Logan Co. Psd-rum Creek,Logan,Population served: 923,25108
Logan County Psd - MUD Fork,Logan,Population served: 330,25108
Logan County PSD - Northern Regional,Logan,"Population served: 16,949",25108
Logan Water Board City Of,Logan,"Population served: 3,862",25108
Buffalo Creek Psd - Man,Oceana,Population served: 935,25108
Prenter Water Company,Seth,Population served: 60,25108
Ridgeview Estates Prop Assoc,Logan,Population served: 74,25108
West Logan Water Co.,Logan,Population served: 915,25108
Hurricane City Of,West Hamlin,"Population served: 8,248",25109
South Putnam PSD,Scott Depot,"Population served: 21,719",25109
Wvawc 5 and 20 Mile Road District,Weston,Population served: 78,25109
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25110
East Bank Water Department,East Bank,Population served: 912,25110
,,Population served: 0,25110
Reamer Hill Water Assoc,Clendenin,Population served: 64,25110
St Albans Water,Saint Albans,"Population served: 13,619",25110
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25110
Clay Co. P S D - Ivydale,Clay,Population served: 680,25111
Clay Co. P S D-triplett Ridge,Clay,Population served: 103,25111
Clay Co. Psd-hartland,Clay,Population served: 798,25111
Clay Water Department,Clay,"Population served: 1,084",25111
Clay-roane Psd (procious District),Procious,"Population served: 1,953",25111
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25112
East Bank Water Department,East Bank,Population served: 912,25112
,,Population served: 0,25112
Reamer Hill Water Assoc,Clendenin,Population served: 64,25112
St Albans Water,Saint Albans,"Population served: 13,619",25112
West Virginia American Water Company - Kanawha Valley District,Charleston,"Population served: 200,679",25112
Clay Co. P S D - Ivydale,Clay,Population served: 680,25113
Clay Co. P S D-triplett Ridge,Clay,Population served: 103,25113
Clay Co. Psd-hartland,Clay,Population served: 798,25113
Clay Water Department,Clay,"Population served: 1,084",25113
Clay-roane Psd (procious District),Procious,"Population served: 1,953",25113
,,Population served: 0,25114
Prenter Water Company,Seth,Population served: 60,25114
Armstrong Psd,Kimberly,"Population served: 2,208",25115
Bellwood Community Facil Imp,Rainelle,Population served: 113,25115
Danese Psd,Danese,"Population served: 2,210",25115
Gauley River Psd,Cannelton,"Population served: 4,168",25115
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25115
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25115
Mount Hope Water,Mt. Hope,"Population served: 1,431",25115
Page Kincaid Psd,Kimberly,"Population served: 1,590",25115
Pax Water Company,Pax,Population served: 762,25115
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25115
Wvawc Montgomery Heights District,Weston,Population served: 92,25115
Armstrong Psd,Kimberly,"Population served: 2,208",25118
Bellwood Community Facil Imp,Rainelle,Population served: 113,25118
Danese Psd,Danese,"Population served: 2,210",25118
Gauley River Psd,Cannelton,"Population served: 4,168",25118
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25118
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25118
Mount Hope Water,Mt. Hope,"Population served: 1,431",25118
Page Kincaid Psd,Kimberly,"Population served: 1,590",25118
Pax Water Company,Pax,Population served: 762,25118
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25118
Wvawc Montgomery Heights District,Weston,Population served: 92,25118
Armstrong Psd,Kimberly,"Population served: 2,208",25119
Bellwood Community Facil Imp,Rainelle,Population served: 113,25119
Danese Psd,Danese,"Population served: 2,210",25119
Gauley River Psd,Cannelton,"Population served: 4,168",25119
Kanawha Falls Psd,Gauley Bridge,"Population served: 2,273",25119
Meadow Bridge Town Of,Meadow Bridge,Population served: 551,25119
Mount Hope Water,Mt. Hope,"Population served: 1,431",25119
Page Kincaid Psd,Kimberly,"Population served: 1,590",25119
Pax Water Company,Pax,Population served: 762,25119
WVAWC - New River Regional Water Treatment Plant,Weston,"Population served: 24,295",25119
Wvawc Montgomery Heights District,Weston,Population served: 92,25119
Buffalo Creek Psd,Oceana,"Population served: 2,770",25121
"Chapmanville, Town Of",Chapmanville,"Population served: 1,454",25121
Logan Co. P S D - Crawley Creek,Logan,"Population served: 1,444",25121
Logan Co. Psd - Stollings,Logan,"Population served: 2,008",25121
Logan Co. Psd-greenville System,Logan,"Population served: 4,652",25121
Logan Co. Psd-rum Creek,Logan,Population served: 923,25121
Logan County Psd - MUD Fork,Logan,Population served: 330,25121
Logan County PSD - Northern Regional,Logan,"Population served: 16,949",25121
Logan Water Board City Of,Logan,"Population served: 3,862",25121
Buffalo Creek Psd - Man,Oceana,Population served: 935,25121
Ridgeview Estates Prop Assoc,Logan,Population served: 74,25121
West Logan Water Co.,Logan,Population served: 915,25121
Gallipolis Ferry,Gallipolis Ferry,Population served: 995,25123
Hartford Town Of,Hartford,Population served: 720,25123
Hurricane City Of,West Hamlin,"Population served: 8,248",25123
J-2-y-35 Water,Pt. Pleasant,"Population served: 1,250",25123
Mason Co. Psd-crab Creek,Pt. Pleasant,"Population served: 5,909",25123
Mason Co. Psd-foglesong District,Pt. Pleasant,Population served: 89,25123
Mason Co. Psd-lakin District,Pt. Pleasant,"Population served: 3,232",25123
Mason Co. Psd-letart,Pt. Pleasant,"Population served: 3,401",25123
Mason County Psd-camp Conley,Pt. Pleasant,Population served: 458,25123
Mason Water Department,Mason,"Population served: 1,651",25123
New Haven Water Department,New Haven,"Population served: 1,920",25123
Point Pleasant Water Works,Pt. Pleasant,"Population served: 5,290",25123
South Putnam PSD,Scott Depot,"Population served: 21,719",25123
Wvawc 5 and 20 Mile Road District,Weston,Population served: 78,25123
"Cedar Grove, Community Of",Cedar Grove,Population served: 960,25124
