Utility name,City,People served,Zip
Tibbie Water & Fire Protection Authority,Tibbie,"Population served: 1,326",36513
Wagarville Water System,Wagarville,Population served: 480,36513
Washington County Water Authority,Chatom,"Population served: 2,445",36513
Butler Water System,Butler,"Population served: 6,852",36558
Choctaw-Edna Water Authority Inc.,Pennington,Population served: 894,36558
"Gilbertown (utilities Board of, Town of)",Gilbertown,"Population served: 8,157",36558
North Choctaw Water & Sewer Authority,Lisman,"Population served: 3,552",36558
Pennington (utilities Board of),Pennington,"Population served: 1,080",36558
Dallas County Water & Sewer Authority,Selma,"Population served: 4,152",36701
North Dallas Water Authority,Valley Grande,"Population served: 8,838",36701
"Orrville Water Department, Town of",Orville,Population served: 435,36701
Selma Water Works and Sewer Board,Selma,"Population served: 24,039",36701
South Dallas Water Authority,Sardis,"Population served: 3,669",36701
West Dallas County Water Authority,Sardis,"Population served: 3,870",36701
Demopolis Water Works and Sewer Board,Demopolis,"Population served: 10,530",36732
Faunsdale Water Works,Faunsdale,Population served: 414,36732
Linden Utilities Board,Linden,"Population served: 5,103",36732
Myrtlewood Water System,Myrtlewood,"Population served: 4,095",36732
South Marengo Co. Water & Fire Pro Authority,Linden,"Population served: 5,610",36732
Sweetwater Water & Sewer Board,Sweet Water,Population served: 465,36732
Thomaston Water Works & Gas Board,Thomaston,Population served: 960,36732
Auburn Water Works,Auburn,"Population served: 65,313",36801
Beauregard Water Authority,Opelika,"Population served: 11,178",36801
Beulah Utilities District,Opelika,"Population served: 9,120",36801
Loachapoka Water Authority,Loachapoka,"Population served: 11,649",36801
Opelika Utilities,Opelika,"Population served: 43,263",36801
Smiths Water and Sewer Authority,Smith,"Population served: 30,684",36801
