Utility name,City,People served,Zip
City of San Augustine,"San Augustine, TX","Population served:2,108",75972
City of Huxley,"Shelbyville, TX","Population served:2,290",75973
City of Tenaha,"Tenaha, TX","Population served:1,503",75974
City of Timpson,"Timpson, TX","Population served:1,578",75975
Forest Water Supply Corporation,"Wells, TX",Population served:561,75976
Burkeville Water Supply Corporation,"Burkeville, TX",Population served:931,75977
South Sabine Water Supply Corporation,"Hemphill, TX","Population served:2,545",75977
Seneca Water Supply Corporation,"Woodville, TX",Population served:779,75979
Ivanhoe Land of Lakes,"Pflugerville, TX","Population served:1,643",75979
White Tail Ridge Lakes Estates,"Livingston, TX",Population served:225,75979
Town Bluff Water System,"Livingston, TX",Population served:88,75979
Warren Water Supply Corporation,"Warren, TX","Population served:1,423",75979
City of Colmesneil,"Colmesneil, TX","Population served:1,285",75979
Woods Creek Water Supply Corporation,"Livingston, TX",Population served:223,75979
City of Kennedale,"Kennedale, TX","Population served:6,763",76001
City of North Richland Hills,"North Richland Hills, TX","Population served:67,530",76005
City of Euless,"Euless, TX","Population served:56,160",76005
City of Bedford,"Bedford, TX","Population served:49,526",76005
City of Keller,"Keller, TX","Population served:44,620",76005
City of Haltom City,"Haltom City, TX","Population served:44,134",76005
City of Hurst,"Hurst, TX","Population served:38,410",76005
City of Aledo,"Aledo, TX","Population served:4,232",76008
Town of Annetta,"Aledo, TX",Population served:98,76008
City of Willow Park,"Willow Park, TX","Population served:5,550",76008
Town of Annetta Deer Creek,"Aledo, TX","Population served:2,403",76008
City of Weatherford,"Weatherford, TX","Population served:27,900",76008
City of Hudson Oaks Dyegard,"Hudson Oaks, TX",Population served:591,76008
Linkwood Estates Subdivision,"Austin, TX",Population served:405,76008
Aledo Mobile Home Park,"Denver, CO",Population served:423,76008
City of Hudson Oaks,"Hudson Oaks, TX","Population served:2,200",76008
Bethany Special Utility District,"Alvarado, TX","Population served:4,518",76009
Bethesda WSC,"Burleson, TX","Population served:31,452",76009
City of Alvarado,"Alvarado, TX","Population served:3,500",76009
Metroplex Homesteads Water Supply,"Pflugerville, TX","Population served:3,312",76009
City of Burleson,"Burleson, TX","Population served:43,960",76009
Oakview Farms Subdivision,"Austin, TX",Population served:246,76009
Triple H Estates,"Pflugerville, TX",Population served:60,76009
Blue Water Oaks Estates,"Alvarado, TX",Population served:400,76009
Sunshine Country Acres,"Keene, TX",Population served:183,76009
Cahill Country Water System,"Keene, TX",Population served:126,76009
City of Venus,"Venus, TX","Population served:3,716",76009
Shady Meadows Estates,"Austin, TX",Population served:150,76009
Town of Pantego,"Pantego, TX","Population served:2,470",76013
City of Dalworthington Gardens,"Dalworthington Gardens, TX","Population served:2,233",76013
City of Azle,"Azle, TX","Population served:11,800",76020
Community Water Supply Corporation,"Azle, TX","Population served:4,092",76020
Boling Ranch Estates,"Austin, TX",Population served:459,76020
City of Pelican Bay,"Azle, TX","Population served:2,286",76020
Walnut Creek SUD,"Springtown, TX","Population served:23,118",76020
Shangri La Subdivision,"Austin, TX",Population served:438,76020
Flat Rock Estates,"Austin, TX",Population served:105,76020
New Progress Water Supply Corporation Spring Valley Estates,"Weatherford, TX",Population served:198,76020
Heritage Rv Park,"Azle, TX",Population served:282,76020
Hills of Briar Oaks,"Collinsville, TX",Population served:456,76020
Tanglewood Estates,"Austin, TX",Population served:600,76020
Mar Lynn Subdivision,"Weatherford, TX",Population served:51,76020
Cooley Point,"Collinsville, TX",Population served:156,76020
Ashcreek Addition,"Austin, TX",Population served:279,76020
Silver Creek Estates,"Austin, TX",Population served:159,76020
Timbercreek Valley,"Austin, TX",Population served:180,76020
Ranch Oaks Subdivision,"Austin, TX",Population served:513,76020
Rollins Hills Estates Water Corp,"Fort Worth, TX",Population served:150,76020
City of Colleyville,"Colleyville, TX","Population served:25,010",76021
City of Boyd,"Boyd, TX","Population served:1,803",76023
Glider Base Estates,"Fort Worth, TX",Population served:243,76023
Lunar Lane Water System,"Austin, TX",Population served:684,76028
Shaded Lane Estates,"Pflugerville, TX",Population served:720,76028
Northcrest Addition,"Keene, TX",Population served:861,76028
Shady Hills Estates Water System,"Austin, TX",Population served:156,76028
Southwood Addition,"Austin, TX",Population served:231,76028
Peaceful Meadows Subdivision,"Austin, TX",Population served:162,76028
Tex Rides Subdivision,"Pflugerville, TX",Population served:48,76028
Oakridge Square Mobile Home Park,"Fort Worth, TX",Population served:210,76028
City of Crowley,"Crowley, TX","Population served:14,800",76028
Parker Water Supply Corporation,"Cleburne, TX","Population served:2,778",76031
City of Keene,"Keene, TX","Population served:6,310",76031
Twin Creek Subdivision,"Pflugerville, TX",Population served:753,76031
Fred Mitchell Mobile Home Park,"Cleburne, TX",Population served:132,76031
Buffalo Creek,"Cypress, TX",Population served:147,76031
Rolling Oaks Subdivision,"Keene, TX",Population served:231,76031
Sanders View Subdivision,"Cypress, TX",Population served:60,76031
Woodland Oaks Estates,"Keene, TX",Population served:174,76031
Oak Leaf Trail,"Keene, TX",Population served:105,76031
Oakridge Mobile Home Subdivision,"Keene, TX",Population served:54,76031
The Retreat Water Supply,"Dallas, TX",Population served:411,76033
Nolan River Estates,"Pflugerville, TX",Population served:294,76033
Westlake Village Mobile Home Park,"Cleburne, TX",Population served:117,76033
Acton MUD,"Granbury, TX","Population served:19,125",76033
City of Rio Vista,"Rio Vista, TX","Population served:1,311",76033
City of Southlake,"Southlake, TX","Population served:32,000",76034
Ponderosa Hills Subdivision,"Weatherford, TX",Population served:177,76035
Bluebonnet Hills Water Supply Corporation,"Cresson, TX",Population served:465,76035
Bourland Estates WSC,"Cresson, TX",Population served:123,76035
City of Cresson,"Cresson, TX",Population served:291,76035
Scenic Ridge Addition,"Stephenville, TX",Population served:117,76035
Crowley II Acre Subdivision,"Cypress, TX",Population served:285,76036
Carson Ranch,"Austin, TX",Population served:954,76036
John Dame,"Cypress, TX",Population served:159,76036
West Meadow Subdivision,"Pflugerville, TX",Population served:84,76036
Saint Francis Village,"Crowley, TX",Population served:518,76036
Rock Creek Estates,"Cypress, TX",Population served:108,76036
Bell Manor Subdivision,"Cypress, TX",Population served:72,76036
Benbrook Water Authority,"Fort Worth, TX","Population served:21,530",76036
City Of Glen Rose,"Glen Rose, TX","Population served:2,594",76043
Squaw Creek Subdivision Water System,"Austin, TX",Population served:256,76043
Greenfields On Squaw Creek,"Austin, TX",Population served:66,76043
City of Cleburne,"Cleburne, TX","Population served:30,573",76044
City of Godley,"Godley, TX","Population served:1,101",76044
Oak Trail Shores,"Pflugerville, TX","Population served:4,326",76048
Somervell County Water District - Wheele,"Glen Rose, TX","Population served:1,704",76048
Comanche Cove & Heritage Heights,"Pflugerville, TX","Population served:1,512",76048
Canyon Creek Addition,"Austin, TX","Population served:1,104",76048
Comanche Harbor & Port Ocall,"Pflugerville, TX","Population served:1,401",76048
Comanche Peak North,"Stephenville, TX",Population served:282,76048
Sunset Acres Subdivision,"Austin, TX",Population served:144,76048
Happy Hill Farm Academy,"Granbury, TX",Population served:238,76048
Hunterwood Subdivision Water System,"Austin, TX",Population served:480,76048
Mountain View Subdivision,"Austin, TX",Population served:981,76048
Peninsula Addition,"Austin, TX",Population served:333,76048
River Country Acres,"Austin, TX",Population served:246,76048
Brazos River Acres,"Austin, TX",Population served:477,76048
Mooreland Water Company,"Granbury, TX",Population served:393,76048
Mesa Grande Water Supply Corporation,"Granbury, TX",Population served:423,76048
Rock Harbor Estates,"Austin, TX",Population served:447,76048
Ridge Utilities,"Austin, TX",Population served:357,76048
Midhaven Estates,"Austin, TX",Population served:162,76048
Rain Water Supply Corporation,"Granbury, TX",Population served:129,76048
Western Hills Harbor,"Pflugerville, TX","Population served:1,149",76048
Blue Water Shores,"Austin, TX","Population served:1,119",76049
Bentwater On Lake Granbury,"Austin, TX","Population served:1,266",76049
Long Creek Water,"Austin, TX",Population served:354,76049
Lake Country Acres,"Austin, TX",Population served:462,76049
River Run Subdivision,"Austin, TX",Population served:345,76049
Sky Harbour Water Supply Corporation,"Granbury, TX","Population served:1,284",76049
Laguna Tres Subdivision,"Granbury, TX",Population served:666,76049
Whippoorwill Bay Subdivision,"Austin, TX",Population served:744,76049
Laguna Vista Subdivision,"Granbury, TX",Population served:672,76049
Mallard Pointe Subdivision,"Austin, TX",Population served:501,76049
Granbury Acres Water System,"Pflugerville, TX",Population served:264,76049
Boynton Water,"Austin, TX",Population served:192,76049
Rancho Brazos Subdivision,"Pflugerville, TX",Population served:441,76049
Sunchase Meadows,"Austin, TX",Population served:374,76049
Sandy Beach Subdivision,"Austin, TX",Population served:402,76049
Eastwood Village,"Austin, TX",Population served:414,76049
North Fork Creek,"Austin, TX",Population served:153,76049
Montego Bay Estates,"Pflugerville, TX",Population served:375,76049
Country Meadows Subdivision,"Austin, TX",Population served:351,76049
Nolan Creek Estates,"Austin, TX",Population served:162,76049
Hideaway Bay Estates,"Pflugerville, TX",Population served:288,76049
Shady Grove Subdivision,"Stephenville, TX",Population served:390,76049
North Fork Creek II,"Austin, TX",Population served:384,76049
Acton Water Royal Oaks,"Pflugerville, TX",Population served:210,76049
Moore Estates,"Austin, TX",Population served:117,76049
Lgrvr WSC,"Granbury, TX",Population served:150,76049
City of Grandview,"Grandview, TX","Population served:1,620",76050
City of Haslet,"Haslet, TX","Population served:1,720",76052
Songbird Addition,"Austin, TX",Population served:360,76052
Van Zandt Farms,"Austin, TX",Population served:705,76052
Sunshine Meadows Water Utility,"Austin, TX",Population served:807,76052
Sun Valley Estates Water Supply,"Austin, TX",Population served:234,76052
Blue Mound Estates,"Austin, TX",Population served:105,76052
North Ridge Estates,"Austin, TX",Population served:138,76052
City of Rhome,"Rhome, TX","Population served:1,770",76052
Shale Creek Community,"Austin, TX","Population served:1,458",76052
City of Richland Hills,"Richland Hills, TX","Population served:7,801",76053
City of Itasca,"Itasca, TX","Population served:1,600",76055
Woodrow Osceola Water Supply Corporation Osceola,"Blum, TX",Population served:567,76055
Crowley I Acre Sky Corporation Water Company,"Pflugerville, TX","Population served:1,860",76058
Sundance Addition,"Pflugerville, TX",Population served:789,76058
Ridge Crest Addition & Misty Hollow,"Pflugerville, TX",Population served:438,76058
Granda Vista,"Keene, TX",Population served:246,76058
North Whispering Meadows Water,"Joshua, TX",Population served:66,76058
Walden Estates,"Austin, TX",Population served:279,76058
Skyline Drive Landowners Association Water System,"Joshua, TX",Population served:96,76058
Thomas Acres,"Keene, TX",Population served:156,76058
Martin Creek Estates,"Cypress, TX",Population served:72,76058
Falcon Crest Addition,"Pflugerville, TX",Population served:180,76058
Garden Acres,"Austin, TX",Population served:102,76058
Westside Rural Water Supply Corporation,"Pflugerville, TX",Population served:975,76063
Knob Hill Water Supply Corporation,"Mansfield, TX",Population served:93,76063
Forest Acres Gardens,"Austin, TX",Population served:483,76063
West Park Village,"Pflugerville, TX",Population served:72,76063
City of Maypearl,"Maypearl, TX","Population served:1,100",76064
Lakeview Ranchettes,"Red Oak, TX",Population served:265,76065
Buffalo Hills Water System,"Keene, TX",Population served:531,76065
Millsap Water Supply Corporation,"Millsap, TX","Population served:1,062",76066
North Rural Water Supply Corporation,"Mineral Wells, TX","Population served:2,846",76066
Santo Special Utility District,"Santo, TX","Population served:2,775",76066
Mountain River Water Company,"Granbury, TX",Population served:387,76066
Lazy Bend Estates,"Austin, TX",Population served:156,76066
Sturdivant Progress Water Supply Corporation,"Mineral Wells, TX","Population served:2,880",76066
City of Mineral Wells,"Mineral Wells, TX","Population served:14,826",76067
Palo Pinto Water Supply Corporation,"Palo Pinto, TX",Population served:700,76067
Parker County Special Utility District Surface,"Millsap, TX","Population served:4,113",76067
Oak River Ranch,"Keene, TX",Population served:93,76070
Chisholm Springs,"Austin, TX",Population served:735,76071
Killough Addition,"Austin, TX",Population served:72,76071
City of Paradise,"Paradise, TX",Population served:459,76073
West Wise Special Utility District,"Bridgeport, TX","Population served:3,354",76073
Windmill Trail,"Pflugerville, TX",Population served:222,76073
Stonegate Water,"Austin, TX",Population served:177,76073
Hills of Oliver Creek,"Pflugerville, TX",Population served:696,76078
Chisholm Hills Estates,"Pflugerville, TX",Population served:843,76078
Old Chisolm Estates,"Austin, TX",Population served:270,76078
Coyote Ridge Addition,"Pflugerville, TX",Population served:399,76078
Highland Meadows Water System,"Austin, TX",Population served:240,76078
Sage Brush Estates,"Pflugerville, TX",Population served:408,76078
Sky View Ranch Estates,"Pflugerville, TX",Population served:225,76078
Aurora Vista,"Pflugerville, TX",Population served:447,76078
Strawberry Estates,"Austin, TX",Population served:129,76078
Singing Meadows Subdivision,"Austin, TX",Population served:114,76078
T L Water Jones Acres,"Keller, TX",Population served:120,76078
Kings Rest Subdivision,"Austin, TX",Population served:90,76078
Mesa Ridge Subdivision,"Austin, TX",Population served:219,76078
City of Newark,"Newark, TX","Population served:1,043",76078
City of Springtown,"Springtown, TX","Population served:3,323",76082
Midway Homes,"Weatherford, TX",Population served:147,76082
La Junta,"Austin, TX",Population served:90,76082
Springtown Subdivision,"Austin, TX",Population served:69,76082
Agnes Subdivision,"Austin, TX",Population served:51,76082
Windsor Estates,"Austin, TX",Population served:93,76082
Deer Butte Subdivision,"Austin, TX",Population served:213,76082
Mauka,"Fort Worth, TX","Population served:1,020",76084
Rancho Villa Subdivision,"Austin, TX",Population served:192,76084
Mansfield South,"Keene, TX",Population served:228,76084
Southern Acres Water System,"Pflugerville, TX",Population served:27,76084
Live Oak Hills Addition,"Austin, TX",Population served:297,76085
M&l Water Supply Corporation,"Hudson Oaks, TX",Population served:504,76085
Stonebridge Estates Water Supply Corporation,"Weatherford, TX",Population served:600,76085
Echo Valley Water Supply Corporation,"Granbury, TX",Population served:69,76085
Sandy Acres Addition,"Austin, TX",Population served:198,76085
Highland Meadows,"Stephenville, TX",Population served:42,76085
Highland Court,"Hillsborough, CA",Population served:90,76085
Highland Terrace Apartments,"Fort Lauderdale, FL",Population served:42,76085
Horseshoe Bend Water System,"Granbury, TX","Population served:1,425",76087
Western Lake Estates,"Pflugerville, TX","Population served:1,896",76087
Oak Hill Mobile Home Park East,"El Cajon, CA",Population served:216,76087
Harmony Water System,"Weatherford, TX",Population served:255,76087
Du Chane Chateaux,"Fort Worth, TX",Population served:243,76087
Highland Water Supply Corporation,"Hudson Oaks, TX",Population served:429,76087
Kinbrook Estates,"Austin, TX",Population served:291,76087
Rio Brazos Water Supply Corporation,"Weatherford, TX",Population served:500,76087
Westview Enterprises,"Pflugerville, TX",Population served:168,76087
Trinity River Estates,"Fort Worth, TX",Population served:48,76087
Rolling Hills Water Service,"Weatherford, TX",Population served:174,76087
New Progress Water Supply Corporation Enchanted Oaks Subdivisionivis,"Weatherford, TX",Population served:225,76087
Parker County Special Utility District Ground Water,"Millsap, TX",Population served:432,76088
Lago Lindo Estates,"Austin, TX",Population served:123,76088
West Park Addition,"Weatherford, TX",Population served:144,76088
Woodlands of Parker County & Old Bank,"Austin, TX",Population served:216,76088
Saddle Club Estates,"Austin, TX",Population served:465,76088
Crazy Horse Ranch Water,"Collinsville, TX",Population served:177,76088
Whitt Water Supply Corporation,"Whitt, TX",Population served:141,76088
Blue Ridge Water System,"Weatherford, TX",Population served:240,76088
Green Acres Water System,"Pflugerville, TX",Population served:267,76088
Spanish Park Subdivision,"Pflugerville, TX",Population served:96,76088
Town of Westlake,"Westlake, TX","Population served:1,300",76092
South Lake Park Service,"Southlake, TX",Population served:110,76092
Trophy Club Municipal Utility District 1,"Trophy Club, TX","Population served:8,577",76092
Fishermans Paradise,"Keene, TX",Population served:273,76093
Westover Hills,"Keene, TX",Population served:45,76093
City of Sansom Park,"Fort Worth, TX","Population served:4,796",76106
City of Saginaw,"Saginaw, TX","Population served:22,380",76106
City of Lake Worth,"Lake Worth, TX","Population served:4,780",76106
Town of Westover Hills,"Fort Worth, TX",Population served:682,76107
City of Westworth Village,"Westworth Village, TX","Population served:2,472",76107
City of White Settlement,"White Settlement, TX","Population served:17,204",76108
Abraxas Utilities,"North Richland Hills, TX",Population served:558,76108
Remuda Ranch Estates,"Austin, TX",Population served:177,76108
Town of Lakeside,"Lakeside, TX","Population served:1,350",76108
Naval Air Stn Joint Reserve Base,"Fort Worth, TX","Population served:9,000",76108
City of River Oaks,"River Oaks, TX","Population served:7,437",76114
Green Acres Mobile Home Park,"Dallas, TX",Population served:296,76114
City of Forest Hill,"Forest Hill, TX","Population served:13,689",76119
Mustang Creek Estates,"Keene, TX",Population served:228,76126
Markum Ranch Estates,"Pflugerville, TX",Population served:156,76126
Benbrook Village Mobile Home Park,"Glendale, CO",Population served:279,76126
Silver Saddle Acres,"Pflugerville, TX",Population served:60,76126
Treetop Estates,"Forest Hill, TX",Population served:105,76126
Benbrook Hills,"Pflugerville, TX",Population served:141,76126
Bear Creek Estates,"Cypress, TX",Population served:57,76126
Blue Mound,"Blue Mound, TX","Population served:2,636",76131
Savanna Estates,"Austin, TX",Population served:354,76131
Town of Edgecliff Village,"Edgecliff Village, TX","Population served:2,750",76134
Country Oaks Mobile Home Park,"Houston, TX",Population served:141,76135
Hilltop Mobile Home Park,"Austin, TX",Population served:114,76135
Twin Lakes Water,"Arlington, TX",Population served:81,76135
Slay Estates,"Austin, TX",Population served:243,76135
Cottonwood Hills Estates,"Austin, TX",Population served:237,76135
Eagle Mountain Rv Park,"Lake Worth, TX",Population served:42,76135
City of Watauga,"Watauga, TX","Population served:24,543",76137
City of Everman,"Everman, TX","Population served:5,913",76140
Heritage Oaks Addition,"Austin, TX",Population served:90,76140
Friendly Oaks Water Supply Corporation,"Fort Worth, TX",Population served:122,76140
Circle R Ranchettes,"Fort Worth, TX",Population served:135,76140
Town of Northlake,"Northlake, TX","Population served:4,140",76177
The Resort At Eagle Mountain Lake,"Austin, TX","Population served:1,194",76179
North Fork Estates,"Austin, TX",Population served:582,76179
Avondale Heights,"Austin, TX",Population served:393,76179
Prairie Ridge Estates,"Austin, TX",Population served:315,76179
Eagles Nest,"Austin, TX",Population served:84,76179
Seville Water Supply Corporation,"Fort Worth, TX",Population served:72,76179
Chart House Condominium,"North Richland Hills, TX",Population served:75,76179
Lake Cities Municipal Utility Authority,"Lake Dallas, TX","Population served:16,533",76203
Bolivar Water Supply Corporation,"Sanger, TX","Population served:8,900",76207
South Fork Mobile Home Park,"Denver, CO","Population served:1,005",76207
Denton Estates Mobile Home Park,"Mount Enterprise, TX",Population served:156,76207
Argyle Water Supply Corporation,"Argyle, TX","Population served:6,987",76207
Hidden Valley Water System,"Austin, TX",Population served:189,76208
Sherwood Mobile Home Park,"Whittier, CA",Population served:350,76208
Mullins Mobile Home Park,"Denton, TX",Population served:87,76208
Riviera Mobile Home Park,"Mckinney, TX",Population served:75,76208
Vacation Village,"Collinsville, TX","Population served:1,017",76208
Woodhaven Mobile Home Community,"Grand Prairie, TX",Population served:570,76208
Forest Hill Two Water Supply Corporation,"Denton, TX",Population served:108,76208
Woodland Hills,"Austin, TX",Population served:108,76208
Oak Bend Homeowners Water Supply,"Denton, TX",Population served:87,76208
Old Alton Water,"Denton, TX",Population served:69,76210
City of Chico,"Chico, TX","Population served:1,524",76225
Stonecrest Estates,"Pflugerville, TX",Population served:363,76226
Stonebridge Water Supply Corporation,"Argyle, TX",Population served:48,76226
Town of Ponder,"Ponder, TX","Population served:2,390",76226
Black Rock Water Supply Corporation,"Aubrey, TX","Population served:1,545",76227
City of Aubrey,"Aubrey, TX","Population served:3,200",76227
Providence Village Water Control and Improvement District,"Providence Village, TX","Population served:7,176",76227
Denton County Fresh Water Supply District 10 Savannah,"Houston, TX","Population served:6,300",76227
Mustang Special Utility District Countryview Estates,"Aubrey, TX",Population served:60,76227
Green Springs Water Supply Corporation,"Sanger, TX",Population served:756,76227
Brittany Hill Water Association,"Sanger, TX",Population served:177,76227
Water Association of North Lake,"Aubrey, TX",Population served:29,76227
Lakeview Water Co-op,"Aubrey, TX",Population served:66,76227
City of Bowie,"Bowie, TX","Population served:5,219",76228
Amon G Carter Lake Water Supply Corporation,"Bowie, TX",Population served:801,76230
Woodbine Water Supply Corporation,"Gainesville, TX","Population served:6,870",76233
City of Collinsville,"Collinsville, TX","Population served:1,730",76233
Mountain Springs Water Supply Corporation,"Valley View, TX","Population served:3,183",76233
City of Tioga,"Tioga, TX","Population served:1,641",76233
City of Decatur,"Decatur, TX","Population served:6,193",76234
Hawk Ridge,"Austin, TX",Population served:117,76234
Highland Hills,"Austin, TX",Population served:342,76234
Reatta Estates,"Austin, TX",Population served:276,76234
Decatur Acres Water,"Austin, TX",Population served:243,76234
Wildwood Naturists Resort Water System,"Decatur, TX",Population served:150,76234
Slidell Water Supply Corporation,"Slidell, TX",Population served:192,76234
Era Water Supply Corporation,"Era, TX",Population served:426,76238
City of Lindsay,"Lindsay, TX","Population served:1,353",76240
City of Callisburg,"Callisburg, TX","Population served:1,500",76240
Lake Kiowa Special Utility District,"Lake Kiowa, TX","Population served:2,018",76240
Pleasant Ridge Addition,"Gordonville, TX",Population served:207,76240
Oak Ridge Water System,"Gainesville, TX",Population served:360,76240
Thackerville,"Thackerville, OK","Population served:2,000",76240
Myra Water System,"Myra, TX",Population served:210,76240
Moss Lake Water Supply Corporation,"Gainesville, TX",Population served:216,76240
Lindsay Pure Water Company South Ridge,"Lindsay, TX",Population served:123,76240
City of Valley View,"Valley View, TX",Population served:757,76240
City of Gainesville,Gainesville,"Population served: 16,200",76241
City of Muenster,Muenster,"Population served: 1,556",76241
Frf Water Systems 1 3 4 5 6 7 8,Austin,Population served: 342,76241
Pioneer Valley Water Company,Montague,Population served: 930,76241
Shenandoah Estates,Fort Worth,Population served: 270,76241
Timber Creek Addition,Gordonville,Population served: 123,76241
Walnut Bend Independent School District,Gainesville,Population served: 139,76241
Sherwood Shores,"Pflugerville, TX","Population served:1,830",76245
Rock Creek Resort,"Dallas, TX",Population served:234,76245
City of Justin,"Justin, TX","Population served:4,050",76247
Foxbane Combined Ws,"Austin, TX","Population served:1,485",76247
Dove Hollow Water System,"Austin, TX",Population served:210,76247
Longhorn Meadows Addition,"Justin, TX",Population served:855,76247
Hanby Acres,"Austin, TX",Population served:279,76247
Trail Creek Water System,"Austin, TX","Population served:1,236",76247
Willow Springs Addition,"Austin, TX",Population served:195,76247
Meadow Ranch Water System,"Justin, TX",Population served:36,76247
City of Krum,"Krum, TX","Population served:4,500",76249
Spring Hill Estates,"Austin, TX",Population served:246,76249
Radecke Road Water System,"Austin, TX",Population served:39,76249
Wren Water System,"Austin, TX",Population served:741,76249
Nocona Hills Water Supply Corporation,"Nocona, TX",Population served:600,76255
Oak Shores Water System,"Montague, TX",Population served:210,76255
Jefferson County Cons Rural Water District #1,"Hastings, OK","Population served:8,276",76255
Rra Ringgold,"Wichita Falls, TX",Population served:163,76255
Mustang Special Utility District Light Ranch Estates,"Aubrey, TX",Population served:186,76258
Pilot Point Rural Water Supply,"Pilot Point, TX",Population served:84,76258
East Ponder Estates,"Levelland, TX",Population served:225,76259
Ponderosa Ranch,"Austin, TX",Population served:438,76259
Cinnamon Ridge,"Austin, TX",Population served:504,76259
Ponder Acres Water System,"Austin, TX",Population served:117,76259
Old Stony Estates,"Austin, TX",Population served:54,76259
Stony Hills Water System,"Austin, TX",Population served:225,76259
Double Rock Estates,"Justin, TX",Population served:105,76259
Stone Valley Farm,"Austin, TX",Population served:231,76259
City of Roanoke,"Roanoke, TX","Population served:6,352",76262
Town of Trophy Club Public Improvement D,"Trophy Club, TX","Population served:3,589",76262
Aero Valley Water Service,"Pflugerville, TX",Population served:68,76262
Tyc Mcfadden Ranch,"Austin, TX",Population served:60,76262
Denton Creek Estates,"Pflugerville, TX",Population served:336,76262
Northwest Grayson County Water Control and Improvement District 1,"Gordonville, TX","Population served:2,706",76264
City of Sanger,"Sanger, TX","Population served:7,595",76266
Bar V K Water Works,"Sanger, TX",Population served:108,76266
Ponderosa Addition Utilities,"Pflugerville, TX",Population served:141,76266
Hilltop Estates Water Supply Corporation,"Sanger, TX",Population served:59,76266
Cripple Creek Water Supply Corporation,"Sanger, TX",Population served:38,76266
City of Bridgeport,"Bridgeport, TX","Population served:6,045",76267
City of Alvord,"Alvord, TX","Population served:1,821",76267
Sunset Water System,"Nocona, TX",Population served:471,76270
City of Whitesboro,"Whitesboro, TX","Population served:3,386",76273
Southern Okla Water Corp,"Ardmore, OK","Population served:11,250",76273
Dean Dale Special Utility District,"Wichita Falls, TX","Population served:4,000",76301
Friberg-cooper Water Supply Corporation,"Wichita Falls, TX",Population served:918,76305
City of Wichita Falls,"Wichita Falls, TX","Population served:104,553",76305
City of Burkburnett,"Burkburnett, TX","Population served:11,150",76305
Wichita Valley Water Supply Corporation,"Holliday, TX","Population served:6,150",76305
Town of Pleasant Valley,"Iowa Park, TX",Population served:330,76305
Sheppard Air Force Base,"Sheppard Afb, TX","Population served:19,500",76305
Charlie Water Supply Corporation,"Wichita Falls, TX",Population served:120,76305
Tillman County Rural Water District #1,"Chattanooga, OK","Population served:1,500",76305
Archer County Municipal Utility District 1,"Wichita Falls, TX","Population served:1,221",76308
City of Lakeside City,"Wichita Falls, TX","Population served:1,100",76308
Rra Arrowhead Lake Lots,"Wichita Falls, TX","Population served:2,061",76310
City of Holliday,"Holliday, TX","Population served:1,758",76310
City of Archer City,"Archer City, TX","Population served:1,830",76351
Baylor Water Supply Corporation,"Seymour, TX","Population served:2,578",76351
Windthorst Water Supply Corporation,"Windthorst, TX","Population served:1,440",76351
Cotton County Rural Water District #2,"Walters, OK","Population served:2,000",76357
City of Electra,"Electra, TX","Population served:2,791",76360
Harrold Water Supply Corporation,"Harrold, TX",Population served:141,76360
Rra Lockett Water System,"Wichita Falls, TX",Population served:703,76360
City of Goree Water System,"Goree, TX",Population served:203,76363
City of Munday,"Munday, TX","Population served:1,300",76363
Bluegrove Water Supply Corporation,"Bluegrove, TX",Population served:70,76365
City of Scotland,"Scotland, TX",Population served:850,76365
City of Iowa Park,"Iowa Park, TX","Population served:6,355",76367
Horseshoe Bend Estates,"Iowa Park, TX",Population served:100,76367
City of Megargel,"Megargel, TX",Population served:205,76370
North Central Texas Municipal Water Authority,"Munday, TX",Population served:132,76371
City of Newcastle,"Newcastle, TX",Population served:585,76372
Oklaunion Water Supply Corporation,"Oklaunion, TX",Population served:91,76373
Fort Belknap Water Supply Corporation,"Graham, TX","Population served:6,738",76374
City of Olney,"Olney, TX","Population served:3,285",76374
City of Seymour,"Seymour, TX","Population served:2,620",76380
Rra Farmers Valley Water System,"Wichita Falls, TX",Population served:138,76384
Rra Hinds Wildcat Water System,"Wichita Falls, TX",Population served:178,76384
Rra Box Community Water System,"Wichita Falls, TX",Population served:120,76384
Northside Water Supply Corporation,"Vernon, TX",Population served:200,76384
City of Vernon,"Vernon, TX","Population served:11,002",76384
City of Stephenville,"Stephenville, TX","Population served:21,640",76401
Northside Water Corp,"Stephenville, TX",Population served:402,76401
Morgan Mill Water Supply Corporation,"Morgan Mill, TX",Population served:504,76401
Pigeon Road Estates,"Stephenville, TX",Population served:102,76401
Horsemans Ranch Ws,"Stephenville, TX",Population served:90,76401
Equestrian Estates,"Dublin, TX",Population served:129,76401
Shady Oaks Mobile Home Park,"Dallas, TX",Population served:270,76401
Cattail Creek Mobile Home Park,"Dublin, TX",Population served:135,76401
Alford Rentals,"Stephenville, TX",Population served:120,76401
Bunkhouse Water System,"Weatherford, TX",Population served:38,76401
3d Bunkhouse PWS,"Stephenville, TX",Population served:72,76401
Bluff Dale Water Supply Corporation,"Bluff Dale, TX",Population served:250,76401
Fort Griffin Special Utility District,"Albany, TX","Population served:2,871",76424
City of Breckenridge,"Breckenridge, TX","Population served:5,800",76424
City of Runaway Bay,"Runaway Bay, TX","Population served:1,450",76426
Grand Harbor Water Supply Corporation,"Arlington, TX",Population served:153,76426
