Utility name,City,People served,Zip
"Glendive, City of",Glendive,"Population served: 5,500",59262
Highland Park Utilities Association,Glendive,Population served: 500,59262
I 94 Mobile Home Park,Glendive,Population served: 90,59262
Lambert Sewer and Water Association,Lambert,Population served: 150,59262
Mount Pleasant Estates,Sidney,Population served: 45,59262
Rainbow Estates,Bismark,Population served: 30,59262
"Richey, Town of",Richey,Population served: 180,59262
Richland County Valley View Wua,Sidney,Population served: 85,59262
"Sidney, City of",Sidney,"Population served: 5,000",59262
Whispering Trees Mobile Park,Bozeman,Population served: 100,59262
"Flaxville, Town of",Flaxville,Population served: 82,59263
"Scobey, City of",Scobey,"Population served: 1,026",59263
"Alexander, City of",Alexander,"Population served: 1,335",59270
Arnegard Diamond Estates,Bismarck,Population served: 32,59270
Badlands Development Long X Tc,Watford City,Population served: 52,59270
"Fairview, Town of",Fairview,"Population served: 1,000",59270
Lambert Sewer and Water Association,Lambert,Population served: 150,59270
Mckenzie County Rw-system 2,Watford City,Population served: 526,59270
Mckenzie County Wrd - System 1 & 4,Watford City,Population served: 700,59270
Mount Pleasant Estates,Sidney,Population served: 45,59270
Richland County Valley View Wua,Sidney,Population served: 85,59270
"Sidney, City of",Sidney,"Population served: 5,000",59270
"Watford City, City of",Watford City,"Population served: 6,390",59270
Watford Residence Suites,Watford City,Population served: 32,59270
Cherry Creek Wua Glasgow,Glasgow,Population served: 180,59273
Dry Prairie Valley County,Culbertson,Population served: 400,59273
Fort Peck Rural County Water District,Fort Peck,Population served: 663,59273
"Fort Peck, Town of",Fort Peck,Population served: 240,59273
"Glasgow, City of",Glasgow,"Population served: 3,253",59273
Hinsdale Water Department,Hinsdale,Population served: 250,59273
Montana Aviation Research Company,Glasgow,Population served: 70,59273
"Nashua, Town of",Nashua,Population served: 300,59273
North Valley County Water and Sewer District,St Marie,Population served: 450,59273
"Opheim, Town of",Opheim,Population served: 111,59273
"Circle, Town of",Circle,Population served: 644,59274
Dry Redwater Regional Water Authority,Circle,Population served: 55,59274
Antelope County Water and Sewer,Antelope,Population served: 59,59275
"Crosby, City of",Crosby,"Population served: 1,406",59275
"Fortuna, City of",Fortuna,Population served: 35,59275
"Medicine Lake, Town of",Medicine Lake,Population served: 600,59275
"Noonan, City of",Noonan,Population served: 121,59275
Outlook County Sewer and Water,Outlook,Population served: 96,59275
Plentywood Water Department,Plentywood,"Population served: 1,700",59275
"Westby, Town of",Westby,Population served: 172,59275
"Flaxville, Town of",Flaxville,Population served: 82,59276
"Scobey, City of",Scobey,"Population served: 1,026",59276
Ashland Water and Sewer District,Ashland,Population served: 400,59301
"Colstrip, City of",Colstrip,"Population served: 2,350",59301
Custer Co. Water and Sewer District,Miles City,Population served: 480,59301
"Forsyth, City of",Forsyth,"Population served: 1,944",59301
"Miles City, City of",Miles City,"Population served: 8,800",59301
Palisades Apartments,Miles City,Population served: 50,59301
Pine Hills Youth Correct Facil,Miles City,Population served: 193,59301
St. Labre Indian School,Ashland,Population served: 650,59301
Beulah Land Water,Sioux Falls,Population served: 40,59311
"Buckmiller Enterprises, Llc",Gillette,Population served: 33,59311
"Ekalaka, Town of",Ekalaka,Population served: 400,59311
"Hulett, Town Of",Hulett,Population served: 400,59311
"Moorcroft, Town Of",Moorcroft,"Population served: 1,009",59311
"Pine Haven, Town Of",Gillette,Population served: 498,59311
Roberts Trailer Park,Hulett,Population served: 32,59311
"Sundance, City Of",Sundance,"Population served: 1,279",59311
Vista West Improvement & Serv District,Sundance,Population served: 120,59311
Ashland Water and Sewer District,Ashland,Population served: 400,59312
"Colstrip, City of",Colstrip,"Population served: 2,350",59312
"Forsyth, City of",Forsyth,"Population served: 1,944",59312
"Jordan, Town of",Jordan,Population served: 364,59312
St. Labre Indian School,Ashland,Population served: 650,59312
"Baker, City of",Baker,"Population served: 1,948",59313
Fallon County Water District,Baker,Population served: 85,59313
North Baker Water and Or Sewer District,Baker,Population served: 112,59313
"Plevna, Town of",Plevna,Population served: 130,59313
"Broadus, Town of",Broadus,Population served: 450,59314
Casitas Del Mesa Mobile Home Park,Glendive,Population served: 180,59315
Pinnacle Estates Of Glendive,Belgrade,Population served: 50,59315
Forest Park Water Rsid 24,Glendive,"Population served: 1,200",59315
"Glendive, City of",Glendive,"Population served: 5,500",59315
Highland Park Utilities Association,Glendive,Population served: 500,59315
I 94 Mobile Home Park,Glendive,Population served: 90,59315
Rainbow Estates,Bismark,Population served: 30,59315
"Richey, Town of",Richey,Population served: 180,59315
Whispering Trees Mobile Park,Bozeman,Population served: 100,59315
"Broadus, Town of",Broadus,Population served: 450,59316
"Ekalaka, Town of",Ekalaka,Population served: 400,59316
"Broadus, Town of",Broadus,Population served: 450,59317
"Jordan, Town of",Jordan,Population served: 364,59318
"Ekalaka, Town of",Ekalaka,Population served: 400,59319
"Jordan, Town of",Jordan,Population served: 364,59322
Ashland Water and Sewer District,Ashland,Population served: 400,59323
"Colstrip, City of",Colstrip,"Population served: 2,350",59323
"Forsyth, City of",Forsyth,"Population served: 1,944",59323
St. Labre Indian School,Ashland,Population served: 650,59323
"Ekalaka, Town of",Ekalaka,Population served: 400,59324
Prairie Community Hospital,Terry,Population served: 80,59326
Ashland Water and Sewer District,Ashland,Population served: 400,59327
"Colstrip, City of",Colstrip,"Population served: 2,350",59327
"Forsyth, City of",Forsyth,"Population served: 1,944",59327
St. Labre Indian School,Ashland,Population served: 650,59327
Casitas Del Mesa Mobile Home Park,Glendive,Population served: 180,59330
Pinnacle Estates Of Glendive,Belgrade,Population served: 50,59330
Forest Park Water Rsid 24,Glendive,"Population served: 1,200",59330
"Glendive, City of",Glendive,"Population served: 5,500",59330
Highland Park Utilities Association,Glendive,Population served: 500,59330
I 94 Mobile Home Park,Glendive,Population served: 90,59330
Rainbow Estates,Bismark,Population served: 30,59330
"Richey, Town of",Richey,Population served: 180,59330
Whispering Trees Mobile Park,Bozeman,Population served: 100,59330
"Ekalaka, Town of",Ekalaka,Population served: 400,59332
Ashland Water and Sewer District,Ashland,Population served: 400,59333
"Colstrip, City of",Colstrip,"Population served: 2,350",59333
"Forsyth, City of",Forsyth,"Population served: 1,944",59333
St. Labre Indian School,Ashland,Population served: 650,59333
"Baker, City of",Baker,"Population served: 1,948",59336
Custer Co. Water and Sewer District,Miles City,Population served: 480,59336
Fallon County Water District,Baker,Population served: 85,59336
"Miles City, City of",Miles City,"Population served: 8,800",59336
North Baker Water and Or Sewer District,Baker,Population served: 112,59336
Palisades Apartments,Miles City,Population served: 50,59336
Pine Hills Youth Correct Facil,Miles City,Population served: 193,59336
"Plevna, Town of",Plevna,Population served: 130,59336
Prairie Community Hospital,Terry,Population served: 80,59336
"Jordan, Town of",Jordan,Population served: 364,59337
Custer Co. Water and Sewer District,Miles City,Population served: 480,59338
"Miles City, City of",Miles City,"Population served: 8,800",59338
Palisades Apartments,Miles City,Population served: 50,59338
Pine Hills Youth Correct Facil,Miles City,Population served: 193,59338
Casitas Del Mesa Mobile Home Park,Glendive,Population served: 180,59339
Pinnacle Estates Of Glendive,Belgrade,Population served: 50,59339
Forest Park Water Rsid 24,Glendive,"Population served: 1,200",59339
"Glendive, City of",Glendive,"Population served: 5,500",59339
Highland Park Utilities Association,Glendive,Population served: 500,59339
I 94 Mobile Home Park,Glendive,Population served: 90,59339
Prairie Community Hospital,Terry,Population served: 80,59339
Rainbow Estates,Bismark,Population served: 30,59339
"Richey, Town of",Richey,Population served: 180,59339
Whispering Trees Mobile Park,Bozeman,Population served: 100,59339
"Broadus, Town of",Broadus,Population served: 450,59343
"Baker, City of",Baker,"Population served: 1,948",59344
"Ekalaka, Town of",Ekalaka,Population served: 400,59344
Fallon County Water District,Baker,Population served: 85,59344
North Baker Water and Or Sewer District,Baker,Population served: 112,59344
"Plevna, Town of",Plevna,Population served: 130,59344
"Broadus, Town of",Broadus,Population served: 450,59345
Custer Co. Water and Sewer District,Miles City,Population served: 480,59345
"Miles City, City of",Miles City,"Population served: 8,800",59345
Palisades Apartments,Miles City,Population served: 50,59345
Pine Hills Youth Correct Facil,Miles City,Population served: 193,59345
Ashland Water and Sewer District,Ashland,Population served: 400,59347
"Colstrip, City of",Colstrip,"Population served: 2,350",59347
"Forsyth, City of",Forsyth,"Population served: 1,944",59347
St. Labre Indian School,Ashland,Population served: 650,59347
Custer Co. Water and Sewer District,Miles City,Population served: 480,59349
"Miles City, City of",Miles City,"Population served: 8,800",59349
Palisades Apartments,Miles City,Population served: 50,59349
Pine Hills Youth Correct Facil,Miles City,Population served: 193,59349
Prairie Community Hospital,Terry,Population served: 80,59349
"Broadus, Town of",Broadus,Population served: 450,59351
Custer Co. Water and Sewer District,Miles City,Population served: 480,59351
"Miles City, City of",Miles City,"Population served: 8,800",59351
Palisades Apartments,Miles City,Population served: 50,59351
Pine Hills Youth Correct Facil,Miles City,Population served: 193,59351
"Wibaux, Town of",Wibuax,Population served: 550,59353
"Baker, City of",Baker,"Population served: 1,948",59354
Fallon County Water District,Baker,Population served: 85,59354
North Baker Water and Or Sewer District,Baker,Population served: 112,59354
"Plevna, Town of",Plevna,Population served: 130,59354
City of Great Falls,"Great Falls, MT","Population served:60,000",59401
Malmstrom Air Force Base,"Malmstrom Air Force Base, MT","Population served:8,850",59401
Sun Prairie Village County,"Great Falls, MT","Population served:1,800",59401
Black Eagle Cascade County Water Sewer,"Black Eagle, MT","Population served:1,233",59401
Prairie Water Company,"Great Falls, MT","Population served:1,000",59401
City of Great Falls,"Great Falls, MT","Population served:60,000",59404
Malmstrom Air Force Base,"Malmstrom Air Force Base, MT","Population served:8,850",59404
Sun Prairie Village County,"Great Falls, MT","Population served:1,800",59404
"Fort Benton, City of","Fort Benton, MT","Population served:1,500",59404
Black Eagle Cascade County Water Sewer,"Black Eagle, MT","Population served:1,233",59404
Prairie Water Company,"Great Falls, MT","Population served:1,000",59404
"Cascade, Town of","Cascade, MT",Population served:650,59404
"Big Sandy, Town of","Big Sandy, MT",Population served:608,59404
Countryside Village Mobile Home Park Grt Fls,"Great Falls, MT",Population served:600,59404
"Belt, Town of","Belt, MT",Population served:600,59404
City of Great Falls,"Great Falls, MT","Population served:60,000",59405
Malmstrom Air Force Base,"Malmstrom Air Force Base, MT","Population served:8,850",59405
Sun Prairie Village County,"Great Falls, MT","Population served:1,800",59405
Black Eagle Cascade County Water Sewer,"Black Eagle, MT","Population served:1,233",59405
Prairie Water Company,"Great Falls, MT","Population served:1,000",59405
Helena Water System,"Helena, MT","Population served:31,005",59410
"East Helena, City of","East Helena, MT","Population served:2,114",59410
Eastgate Village Sewer and Water,"East Helena, MT","Population served:2,000",59410
Leisure Village Mb Hm Park Hlna,"Helena, MT","Population served:1,200",59410
Ten Mile and Pleasant Valley Wua,"Helena, MT",Population served:750,59410
Big Sky Colony Cut Bank,Cut Bank,Population served: 107,59411
Cut Bank North Water District,Cut Bank,Population served: 478,59411
"Cut Bank, City of",Cutbank,"Population served: 3,105",59411
Glacier Colony,Cut Bank,Population served: 80,59411
Glendale Colony,Cut Bank,Population served: 90,59411
Hidden Lake Colony,Cut Bank,Population served: 80,59411
Horizon Colony,Cut Bank,Population served: 150,59411
Ncmrwa Etheridge To Cutbank,Havre,Population served: 25,59411
Piegan Border Station,Babb,Population served: 94,59411
Seville Colony,Cut Bank,Population served: 116,59411
Zenith Colony,Cut Bank,Population served: 70,59411
City of Great Falls,"Great Falls, MT","Population served:60,000",59412
Malmstrom Air Force Base,"Malmstrom Air Force Base, MT","Population served:8,850",59412
Sun Prairie Village County,"Great Falls, MT","Population served:1,800",59412
Black Eagle Cascade County Water Sewer,"Black Eagle, MT","Population served:1,233",59412
Prairie Water Company,"Great Falls, MT","Population served:1,000",59412
City of Great Falls,"Great Falls, MT","Population served:60,000",59414
Malmstrom Air Force Base,"Malmstrom Air Force Base, MT","Population served:8,850",59414
Sun Prairie Village County,"Great Falls, MT","Population served:1,800",59414
Black Eagle Cascade County Water Sewer,"Black Eagle, MT","Population served:1,233",59414
Prairie Water Company,"Great Falls, MT","Population served:1,000",59414
"Big Sandy, Town of",Big Sandy,Population served: 608,59416
Birch Creek Colony,Valier,Population served: 120,59416
Brady County Water Sewer District,Brady,Population served: 144,59416
Bynum - Teton Co. W & S District,Bynum,Population served: 65,59416
Carter Chouteau County Water District,Carter,Population served: 150,59416
"Choteau, City of",Choteau,"Population served: 1,691",59416
Conrad Water Department,Conrad,"Population served: 2,500",59416
"Dutton, Town of",Dutton,Population served: 338,59416
"Fairfield, Town of",Fairfield,Population served: 718,59416
"Fort Benton, City of",Fort Benton,"Population served: 1,500",59416
"Geraldine, Town of",Geraldine,Population served: 260,59416
Hawarden Square Butte Water,Geraldine,Population served: 50,59416
Highwood County Water and Sewer District,Highwood,Population served: 280,59416
Hillcrest Colony,Power,Population served: 89,59416
Kingsbury Colony,Valier,Population served: 120,59416
Loma County Water District,Loma,Population served: 200,59416
Midway Colony Inc.,Conrad,Population served: 92,59416
Miller Colony,Choteau,Population served: 84,59416
Ncmrwa - Pondera County Service Area,Havre,Population served: 144,59416
New Miami Colony,Conrad,Population served: 130,59416
New Rockport Colony Inc.,Choteau,Population served: 160,59416
North Geraldine Water System,Geraldine,Population served: 50,59416
Pondera Colony Water Systems,Valier,Population served: 112,59416
Power Teton County Water District,Power,Population served: 167,59416
Rockport Colony,Pendroy,Population served: 92,59416
South Chouteau County Water District,Highwood,Population served: 80,59416
Tiber County Water District,Conrad,Population served: 750,59416
Tri County Water District,Fairfield,Population served: 470,59416
Twin Hills Colony Inc.,Carter,Population served: 78,59416
"Valier, Town of",Valier,Population served: 452,59416
Big Sky Colony Cut Bank,Cut Bank,Population served: 107,59417
Cut Bank North Water District,Cut Bank,Population served: 478,59417
"Cut Bank, City of",Cutbank,"Population served: 3,105",59417
Glacier Colony,Cut Bank,Population served: 80,59417
Glendale Colony,Cut Bank,Population served: 90,59417
Hidden Lake Colony,Cut Bank,Population served: 80,59417
Horizon Colony,Cut Bank,Population served: 150,59417
Ncmrwa Etheridge To Cutbank,Havre,Population served: 25,59417
Piegan Border Station,Babb,Population served: 94,59417
Seville Colony,Cut Bank,Population served: 116,59417
Zenith Colony,Cut Bank,Population served: 70,59417
Ayers Hutterite Colony,Grass Range,Population served: 52,59418
Canteen Water Service,Lewistown,Population served: 100,59418
Deerfield Hutterite Colony,Lewistown,Population served: 51,59418
"Denton, Town of",Denton,Population served: 255,59418
Geyser Judith Basin Cty Water Sewer District,Geyser,Population served: 125,59418
"Grass Range, Town of",Grass Range,Population served: 102,59418
"Hobson, Town of",Hobson,Population served: 125,59418
Ken Glass Water,Denton,Population served: 30,59418
King Ranch Colony,Lewistown,Population served: 56,59418
"Lewistown, City of",Lewistown,"Population served: 5,923",59418
"Moore, Town of",Moore,Population served: 186,59418
Mountain Acres Mb Hm Park,Norris,Population served: 320,59418
Roy Water and Sewer District,Roy,Population served: 110,59418
Spring Creek Colony Lewistown,Lewistown,Population served: 48,59418
"Stanford, Town of",Standford,Population served: 425,59418
Surprise Creek Colony,Stanford,Population served: 80,59418
"Winifred, Town of",Winifred,Population served: 206,59418
Bynum - Teton Co. W & S District,Bynum,Population served: 65,59419
"Choteau, City of",Choteau,"Population served: 1,691",59419
"Dutton, Town of",Dutton,Population served: 338,59419
"Fairfield, Town of",Fairfield,Population served: 718,59419
Hillcrest Colony,Power,Population served: 89,59419
Miller Colony,Choteau,Population served: 84,59419
New Rockport Colony Inc.,Choteau,Population served: 160,59419
Power Teton County Water District,Power,Population served: 167,59419
Rockport Colony,Pendroy,Population served: 92,59419
Tri County Water District,Fairfield,Population served: 470,59419
"Big Sandy, Town of",Big Sandy,Population served: 608,59420
Carter Chouteau County Water District,Carter,Population served: 150,59420
"Fort Benton, City of",Fort Benton,"Population served: 1,500",59420
"Geraldine, Town of",Geraldine,Population served: 260,59420
Hawarden Square Butte Water,Geraldine,Population served: 50,59420
Highwood County Water and Sewer District,Highwood,Population served: 280,59420
Loma County Water District,Loma,Population served: 200,59420
North Geraldine Water System,Geraldine,Population served: 50,59420
South Chouteau County Water District,Highwood,Population served: 80,59420
Twin Hills Colony Inc.,Carter,Population served: 78,59420
City of Great Falls,"Great Falls, MT","Population served:60,000",59421
Malmstrom Air Force Base,"Malmstrom Air Force Base, MT","Population served:8,850",59421
Sun Prairie Village County,"Great Falls, MT","Population served:1,800",59421
Black Eagle Cascade County Water Sewer,"Black Eagle, MT","Population served:1,233",59421
Prairie Water Company,"Great Falls, MT","Population served:1,000",59421
Bynum - Teton Co. W & S District,Bynum,Population served: 65,59422
"Choteau, City of",Choteau,"Population served: 1,691",59422
"Dutton, Town of",Dutton,Population served: 338,59422
"Fairfield, Town of",Fairfield,Population served: 718,59422
Hillcrest Colony,Power,Population served: 89,59422
Miller Colony,Choteau,Population served: 84,59422
New Rockport Colony Inc.,Choteau,Population served: 160,59422
Power Teton County Water District,Power,Population served: 167,59422
Rockport Colony,Pendroy,Population served: 92,59422
Tri County Water District,Fairfield,Population served: 470,59422
Ayers Hutterite Colony,Grass Range,Population served: 52,59424
Canteen Water Service,Lewistown,Population served: 100,59424
Deerfield Hutterite Colony,Lewistown,Population served: 51,59424
"Denton, Town of",Denton,Population served: 255,59424
Geyser Judith Basin Cty Water Sewer District,Geyser,Population served: 125,59424
"Grass Range, Town of",Grass Range,Population served: 102,59424
"Hobson, Town of",Hobson,Population served: 125,59424
Ken Glass Water,Denton,Population served: 30,59424
King Ranch Colony,Lewistown,Population served: 56,59424
"Lewistown, City of",Lewistown,"Population served: 5,923",59424
"Moore, Town of",Moore,Population served: 186,59424
Mountain Acres Mb Hm Park,Norris,Population served: 320,59424
Roy Water and Sewer District,Roy,Population served: 110,59424
Spring Creek Colony Lewistown,Lewistown,Population served: 48,59424
"Stanford, Town of",Standford,Population served: 425,59424
Surprise Creek Colony,Stanford,Population served: 80,59424
"Winifred, Town of",Winifred,Population served: 206,59424
Birch Creek Colony,Valier,Population served: 120,59425
Brady County Water Sewer District,Brady,Population served: 144,59425
Conrad Water Department,Conrad,"Population served: 2,500",59425
Kingsbury Colony,Valier,Population served: 120,59425
Midway Colony Inc.,Conrad,Population served: 92,59425
Ncmrwa - Pondera County Service Area,Havre,Population served: 144,59425
New Miami Colony,Conrad,Population served: 130,59425
Pondera Colony Water Systems,Valier,Population served: 112,59425
Tiber County Water District,Conrad,Population served: 750,59425
"Valier, Town of",Valier,Population served: 452,59425
Big Sky Colony Cut Bank,Cut Bank,Population served: 107,59427
Cut Bank North Water District,Cut Bank,Population served: 478,59427
"Cut Bank, City of",Cutbank,"Population served: 3,105",59427
Glacier Colony,Cut Bank,Population served: 80,59427
Glendale Colony,Cut Bank,Population served: 90,59427
Hidden Lake Colony,Cut Bank,Population served: 80,59427
Horizon Colony,Cut Bank,Population served: 150,59427
Ncmrwa Etheridge To Cutbank,Havre,Population served: 25,59427
Piegan Border Station,Babb,Population served: 94,59427
Seville Colony,Cut Bank,Population served: 116,59427
Zenith Colony,Cut Bank,Population served: 70,59427
Ayers Hutterite Colony,Grass Range,Population served: 52,59430
Canteen Water Service,Lewistown,Population served: 100,59430
Deerfield Hutterite Colony,Lewistown,Population served: 51,59430
"Denton, Town of",Denton,Population served: 255,59430
Geyser Judith Basin Cty Water Sewer District,Geyser,Population served: 125,59430
"Grass Range, Town of",Grass Range,Population served: 102,59430
"Hobson, Town of",Hobson,Population served: 125,59430
Ken Glass Water,Denton,Population served: 30,59430
King Ranch Colony,Lewistown,Population served: 56,59430
"Lewistown, City of",Lewistown,"Population served: 5,923",59430
"Moore, Town of",Moore,Population served: 186,59430
Mountain Acres Mb Hm Park,Norris,Population served: 320,59430
Roy Water and Sewer District,Roy,Population served: 110,59430
Spring Creek Colony Lewistown,Lewistown,Population served: 48,59430
"Stanford, Town of",Standford,Population served: 425,59430
Surprise Creek Colony,Stanford,Population served: 80,59430
"Winifred, Town of",Winifred,Population served: 206,59430
Birch Creek Colony,Valier,Population served: 120,59432
Brady County Water Sewer District,Brady,Population served: 144,59432
Conrad Water Department,Conrad,"Population served: 2,500",59432
Kingsbury Colony,Valier,Population served: 120,59432
Midway Colony Inc.,Conrad,Population served: 92,59432
Ncmrwa - Pondera County Service Area,Havre,Population served: 144,59432
New Miami Colony,Conrad,Population served: 130,59432
Pondera Colony Water Systems,Valier,Population served: 112,59432
Tiber County Water District,Conrad,Population served: 750,59432
"Valier, Town of",Valier,Population served: 452,59432
Bynum - Teton Co. W & S District,Bynum,Population served: 65,59433
"Choteau, City of",Choteau,"Population served: 1,691",59433
"Dutton, Town of",Dutton,Population served: 338,59433
"Fairfield, Town of",Fairfield,Population served: 718,59433
Hillcrest Colony,Power,Population served: 89,59433
Miller Colony,Choteau,Population served: 84,59433
New Rockport Colony Inc.,Choteau,Population served: 160,59433
Power Teton County Water District,Power,Population served: 167,59433
Rockport Colony,Pendroy,Population served: 92,59433
Tri County Water District,Fairfield,Population served: 470,59433
Big Sky Colony Cut Bank,Cut Bank,Population served: 107,59434
Cut Bank North Water District,Cut Bank,Population served: 478,59434
"Cut Bank, City of",Cutbank,"Population served: 3,105",59434
Glacier Colony,Cut Bank,Population served: 80,59434
Glendale Colony,Cut Bank,Population served: 90,59434
Hidden Lake Colony,Cut Bank,Population served: 80,59434
Horizon Colony,Cut Bank,Population served: 150,59434
Ncmrwa Etheridge To Cutbank,Havre,Population served: 25,59434
Piegan Border Station,Babb,Population served: 94,59434
Seville Colony,Cut Bank,Population served: 116,59434
Zenith Colony,Cut Bank,Population served: 70,59434
Camrose Colony,Ledger,Population served: 95,59435
Devon Water Inc.,Shelby,Population served: 75,59435
Ethridge County Water District,Ethridge,Population served: 70,59435
Galata County Water District,Galata,Population served: 200,59435
Hillside Colony Inc.,Sweet Grass,Population served: 100,59435
"Kevin, Town of",Kevin,Population served: 290,59435
Ncmrwa Shelby To Ethridge,Havre,Population served: 70,59435
Oilmont County Water District,Sunburst,Population served: 300,59435
Rimrock Colony,Sunburst,Population served: 124,59435
"Shelby, City of",Shelby,"Population served: 3,970",59435
"Sunburst, Town of",Sunburst,Population served: 459,59435
Swayze Water Line Assoc Llc,Sunburst,Population served: 25,59435
Sweetgrass Water Users Association,Sweet Grass,Population served: 100,59435
Bynum - Teton Co. W & S District,Bynum,Population served: 65,59436
"Choteau, City of",Choteau,"Population served: 1,691",59436
"Dutton, Town of",Dutton,Population served: 338,59436
"Fairfield, Town of",Fairfield,Population served: 718,59436
Hillcrest Colony,Power,Population served: 89,59436
Miller Colony,Choteau,Population served: 84,59436
New Rockport Colony Inc.,Choteau,Population served: 160,59436
Power Teton County Water District,Power,Population served: 167,59436
Rockport Colony,Pendroy,Population served: 92,59436
Tri County Water District,Fairfield,Population served: 470,59436
City of Great Falls,"Great Falls, MT","Population served:60,000",59440
Malmstrom Air Force Base,"Malmstrom Air Force Base, MT","Population served:8,850",59440
Sun Prairie Village County,"Great Falls, MT","Population served:1,800",59440
"Fort Benton, City of","Fort Benton, MT","Population served:1,500",59440
Black Eagle Cascade County Water Sewer,"Black Eagle, MT","Population served:1,233",59440
Prairie Water Company,"Great Falls, MT","Population served:1,000",59440
"Cascade, Town of","Cascade, MT",Population served:650,59440
"Big Sandy, Town of","Big Sandy, MT",Population served:608,59440
Countryside Village Mobile Home Park Grt Fls,"Great Falls, MT",Population served:600,59440
"Belt, Town of","Belt, MT",Population served:600,59440
Ayers Hutterite Colony,Grass Range,Population served: 52,59441
Canteen Water Service,Lewistown,Population served: 100,59441
Deerfield Hutterite Colony,Lewistown,Population served: 51,59441
"Denton, Town of",Denton,Population served: 255,59441
"Grass Range, Town of",Grass Range,Population served: 102,59441
Ken Glass Water,Denton,Population served: 30,59441
King Ranch Colony,Lewistown,Population served: 56,59441
"Lewistown, City of",Lewistown,"Population served: 5,923",59441
"Moore, Town of",Moore,Population served: 186,59441
Mountain Acres Mb Hm Park,Norris,Population served: 320,59441
Roy Water and Sewer District,Roy,Population served: 110,59441
Spring Creek Colony Lewistown,Lewistown,Population served: 48,59441
"Winifred, Town of",Winifred,Population served: 206,59441
"Big Sandy, Town of",Big Sandy,Population served: 608,59442
Carter Chouteau County Water District,Carter,Population served: 150,59442
"Fort Benton, City of",Fort Benton,"Population served: 1,500",59442
"Geraldine, Town of",Geraldine,Population served: 260,59442
Hawarden Square Butte Water,Geraldine,Population served: 50,59442
Highwood County Water and Sewer District,Highwood,Population served: 280,59442
Loma County Water District,Loma,Population served: 200,59442
North Geraldine Water System,Geraldine,Population served: 50,59442
South Chouteau County Water District,Highwood,Population served: 80,59442
Twin Hills Colony Inc.,Carter,Population served: 78,59442
City of Great Falls,"Great Falls, MT","Population served:60,000",59443
Malmstrom Air Force Base,"Malmstrom Air Force Base, MT","Population served:8,850",59443
"Choteau, City of","Choteau, MT","Population served:1,691",59443
Sun Prairie Village County,"Great Falls, MT","Population served:1,800",59443
Black Eagle Cascade County Water Sewer,"Black Eagle, MT","Population served:1,233",59443
Prairie Water Company,"Great Falls, MT","Population served:1,000",59443
"Fairfield, Town of","Fairfield, MT",Population served:718,59443
"Cascade, Town of","Cascade, MT",Population served:650,59443
"Belt, Town of","Belt, MT",Population served:600,59443
Countryside Village Mobile Home Park Grt Fls,"Great Falls, MT",Population served:600,59443
Camrose Colony,Ledger,Population served: 95,59444
"Chester, Town of",Chester,Population served: 870,59444
Devon Water Inc.,Shelby,Population served: 75,59444
Eagle Creek Colony,Galata,Population served: 125,59444
Ethridge County Water District,Ethridge,Population served: 70,59444
Galata County Water District,Galata,Population served: 200,59444
Hillside Colony Inc.,Sweet Grass,Population served: 100,59444
"Kevin, Town of",Kevin,Population served: 290,59444
Ncmrwa Shelby To Ethridge,Havre,Population served: 70,59444
Tiber Service Area,Havre,Population served: 200,59444
Oilmont County Water District,Sunburst,Population served: 300,59444
Rimrock Colony,Sunburst,Population served: 124,59444
Riverview Colony,Chester,Population served: 130,59444
Sage Creek Colony,Chester,Population served: 130,59444
Sage Creek County Water District,Joplin,Population served: 225,59444
"Shelby, City of",Shelby,"Population served: 3,970",59444
South Chester Water District,Chester,Population served: 55,59444
"Sunburst, Town of",Sunburst,Population served: 459,59444
Swayze Water Line Assoc Llc,Sunburst,Population served: 25,59444
Sweetgrass Water Users Association,Sweet Grass,Population served: 100,59444
"Big Sandy, Town of",Big Sandy,Population served: 608,59446
Carter Chouteau County Water District,Carter,Population served: 150,59446
"Fort Benton, City of",Fort Benton,"Population served: 1,500",59446
"Geraldine, Town of",Geraldine,Population served: 260,59446
Hawarden Square Butte Water,Geraldine,Population served: 50,59446
Highwood County Water and Sewer District,Highwood,Population served: 280,59446
Loma County Water District,Loma,Population served: 200,59446
North Geraldine Water System,Geraldine,Population served: 50,59446
South Chouteau County Water District,Highwood,Population served: 80,59446
Twin Hills Colony Inc.,Carter,Population served: 78,59446
"Big Sandy, Town of",Big Sandy,Population served: 608,59447
Carter Chouteau County Water District,Carter,Population served: 150,59447
"Fort Benton, City of",Fort Benton,"Population served: 1,500",59447
"Geraldine, Town of",Geraldine,Population served: 260,59447
Geyser Judith Basin Cty Water Sewer District,Geyser,Population served: 125,59447
Hawarden Square Butte Water,Geraldine,Population served: 50,59447
Highwood County Water and Sewer District,Highwood,Population served: 280,59447
"Hobson, Town of",Hobson,Population served: 125,59447
Loma County Water District,Loma,Population served: 200,59447
North Geraldine Water System,Geraldine,Population served: 50,59447
South Chouteau County Water District,Highwood,Population served: 80,59447
"Stanford, Town of",Standford,Population served: 425,59447
Surprise Creek Colony,Stanford,Population served: 80,59447
Twin Hills Colony Inc.,Carter,Population served: 78,59447
Birch Creek Colony,Valier,Population served: 120,59448
Brady County Water Sewer District,Brady,Population served: 144,59448
Conrad Water Department,Conrad,"Population served: 2,500",59448
Kingsbury Colony,Valier,Population served: 120,59448
