Utility name,City,People served,Zip
North Kansas City PWS,No Kansas City,"Population served: 4,800",64024
Orrick PWS,Orrick,Population served: 850,64024
Prathersville PWS,Excelsior Spgs,Population served: 120,64024
Ray County Public Water Supply District 1,Lawson,"Population served: 2,393",64024
Ray County Public Water Supply District 3,Polo,"Population served: 1,880",64024
Richmond PWS,Richmond,"Population served: 5,797",64024
Smithville PWS,Smithville,"Population served: 9,233",64024
Wood Heights PWS,Excelsior Spgs,Population served: 660,64024
Dearborn PWS,Dearborn,Population served: 496,64028
Edgerton PWS,Edgerton,Population served: 530,64028
Ferrelview PWS,Ferrelview,Population served: 450,64028
Lake Waukomis PWS,Lake Waukomis,"Population served: 1,100",64028
Missouri American Platte County,St Joseph,"Population served: 15,983",64028
Northmoor PWS,Northmoor,Population served: 315,64028
Platte City PWS,Platte City,"Population served: 4,892",64028
Platte County Cons Public Water Supply District 1,Waldron,"Population served: 5,025",64028
Platte County Public Water Supply District 2,Camden Point,Population served: 815,64028
Platte County Public Water Supply District 3,Weston,Population served: 863,64028
Platte County Public Water Supply District 4,Platte City,"Population served: 8,777",64028
Platte County Public Water Supply District 6,Parkville,"Population served: 1,850",64028
Platte County Public Water Supply District 7,Weston,"Population served: 1,662",64028
Platte County Public Water Supply District 8,Smithville,"Population served: 1,176",64028
Platte County Public Water Supply District 9,Platte City,"Population served: 1,505",64028
Tracy PWS,Tracy,Population served: 250,64028
Weatherby Lake PWS,Weatherby Lake,"Population served: 1,923",64028
Weston PWS,Weston,"Population served: 1,641",64028
Blue Springs,Blue Springs,"Population served: 52,530",64029
Buckner PWS,Buckner,"Population served: 3,076",64029
Grain Valley,Grain Valley,"Population served: 13,684",64029
Highland Manor,Independence,Population served: 770,64029
Independence,Independence,"Population served: 117,240",64029
Jackson County Public Water Supply District 12,Greenwood,"Population served: 5,282",64029
Jackson County Public Water Supply District 13,Lake Lotawana,"Population served: 5,905",64029
Jackson County Public Water Supply District 15,Lees Summit,"Population served: 8,598",64029
Jackson County Public Water Supply District 16,Sibley,"Population served: 3,675",64029
Jackson County Public Water Supply District 17,Grain Valley,"Population served: 2,330",64029
Jackson County PWSD 2,Raytown,"Population served: 15,923",64029
Jackson County PWSD1,Grandview,"Population served: 25,000",64029
Lake Tapawingo PWS,Blue Springs,Population served: 863,64029
Lees Summit,Lees Summit,"Population served: 97,135",64029
Levasy PWS,Levasy,Population served: 230,64029
Oak Grove PWS,Oak Grove,"Population served: 8,000",64029
Raytown Water Company,Raytown,"Population served: 21,135",64029
Sibley PWS,Sibley,Population served: 375,64029
Sugar Creek PWS,Sugar Creek,"Population served: 2,500",64029
Tri County Water Authority,Independence,Population served: 25,64029
Unity Village,Unity Village,"Population served: 1,000",64029
Blue Springs,Blue Springs,"Population served: 52,530",64030
Buckner PWS,Buckner,"Population served: 3,076",64030
Grain Valley,Grain Valley,"Population served: 13,684",64030
Highland Manor,Independence,Population served: 770,64030
Independence,Independence,"Population served: 117,240",64030
Jackson County Public Water Supply District 12,Greenwood,"Population served: 5,282",64030
Jackson County Public Water Supply District 13,Lake Lotawana,"Population served: 5,905",64030
Jackson County Public Water Supply District 15,Lees Summit,"Population served: 8,598",64030
Jackson County Public Water Supply District 16,Sibley,"Population served: 3,675",64030
Jackson County Public Water Supply District 17,Grain Valley,"Population served: 2,330",64030
Jackson County PWSD 2,Raytown,"Population served: 15,923",64030
Jackson County PWSD1,Grandview,"Population served: 25,000",64030
Lake Tapawingo PWS,Blue Springs,Population served: 863,64030
Lees Summit,Lees Summit,"Population served: 97,135",64030
Levasy PWS,Levasy,Population served: 230,64030
Oak Grove PWS,Oak Grove,"Population served: 8,000",64030
Raytown Water Company,Raytown,"Population served: 21,135",64030
Sibley PWS,Sibley,Population served: 375,64030
Sugar Creek PWS,Sugar Creek,"Population served: 2,500",64030
Tri County Water Authority,Independence,Population served: 25,64030
Unity Village,Unity Village,"Population served: 1,000",64030
Independence,"Independence, MO","Population served:117,240",64034
Lees Summit,"Lees Summit, MO","Population served:97,135",64034
Blue Springs,"Blue Springs, MO","Population served:52,530",64034
Jackson County PWSD1,"Grandview, MO","Population served:25,000",64034
Belton,"Belton, MO","Population served:23,290",64034
Bogard PWS,Bogard,Population served: 260,64035
Bosworth PWS,Bosworth,Population served: 305,64035
Carroll County Public Water Supply District 1,Carrollton,"Population served: 2,980",64035
Carrollton PWS,Carrollton,"Population served: 3,300",64035
Dewitt PWS,De Witt,Population served: 125,64035
Hale PWS,Hale,Population served: 480,64035
Hardin PWS,Hardin,Population served: 569,64035
Henrietta PWS,Henrietta,Population served: 356,64035
MO American Lawson,Lawson,"Population served: 2,473",64035
Norborne PWS,Norborne,Population served: 708,64035
Orrick PWS,Orrick,Population served: 850,64035
Ray County Public Water Supply District 1,Lawson,"Population served: 2,393",64035
Ray County Public Water Supply District 3,Polo,"Population served: 1,880",64035
Richmond PWS,Richmond,"Population served: 5,797",64035
Tina PWS,Tina,Population served: 154,64035
Wood Heights PWS,Excelsior Spgs,Population served: 660,64035
Hardin PWS,Hardin,Population served: 569,64036
Henrietta PWS,Henrietta,Population served: 356,64036
MO American Lawson,Lawson,"Population served: 2,473",64036
Orrick PWS,Orrick,Population served: 850,64036
Ray County Public Water Supply District 1,Lawson,"Population served: 2,393",64036
Ray County Public Water Supply District 3,Polo,"Population served: 1,880",64036
Richmond PWS,Richmond,"Population served: 5,797",64036
Wood Heights PWS,Excelsior Spgs,Population served: 660,64036
Alma PWS,Alma,Population served: 400,64037
Bates City PWS,Bates City,Population served: 288,64037
Centerview PWS,Centerview,Population served: 272,64037
Chilhowee PWS,Chilhowee,Population served: 335,64037
Concordia PWS,Concordia,"Population served: 2,500",64037
,,Population served: 0,64037
Country Acres Subdivision,Knob Noster,Population served: 128,64037
Emma PWS,Emma,Population served: 205,64037
Higginsville PWS,Higginsville,"Population served: 4,797",64037
Holden PWS,Holden,"Population served: 2,389",64037
Johnson County Public Water Supply District 1,Warrensburg,"Population served: 4,554",64037
Johnson County Public Water Supply District 3,Warrensburg,"Population served: 4,490",64037
Johnson County PWSD 2,Holden,"Population served: 11,250",64037
Kingsville PWS,Kingsville,Population served: 250,64037
Knob Noster PWS,Knob Noster,"Population served: 3,000",64037
Lafayette County Public Water Supply District 1,Odessa,"Population served: 8,250",64037
Lake Lafayette PWS,Odessa,Population served: 327,64037
Leeton PWS,Leeton,Population served: 620,64037
Lexington PWS,Lexington,"Population served: 4,300",64037
M & M Mobile Home Park,Warrensburg,Population served: 100,64037
Mayview PWS,Mayview,Population served: 208,64037
Missouri American Warrensburg,Warrensburg,"Population served: 19,687",64037
Odessa PWS,Odessa,"Population served: 5,300",64037
Pembrooke Park,Warrensburg,Population served: 120,64037
Waverly PWS,Waverly,Population served: 800,64037
Wellington PWS,Wellington,Population served: 812,64037
Whiteman Air Base,Whiteman AFB,"Population served: 9,561",64037
Centerview PWS,Centerview,Population served: 272,64040
Chilhowee PWS,Chilhowee,Population served: 335,64040
Country Acres Subdivision,Knob Noster,Population served: 128,64040
Holden PWS,Holden,"Population served: 2,389",64040
Johnson County Public Water Supply District 1,Warrensburg,"Population served: 4,554",64040
Johnson County Public Water Supply District 3,Warrensburg,"Population served: 4,490",64040
Johnson County PWSD 2,Holden,"Population served: 11,250",64040
Kingsville PWS,Kingsville,Population served: 250,64040
Knob Noster PWS,Knob Noster,"Population served: 3,000",64040
Leeton PWS,Leeton,Population served: 620,64040
M & M Mobile Home Park,Warrensburg,Population served: 100,64040
Missouri American Warrensburg,Warrensburg,"Population served: 19,687",64040
Pembrooke Park,Warrensburg,Population served: 120,64040
Whiteman Air Base,Whiteman AFB,"Population served: 9,561",64040
Birmingham Village of,Birmingham,Population served: 190,64048
Cameron PWS,Cameron,"Population served: 9,933",64048
Clay County Public Water Supply District 2,Liberty,"Population served: 3,157",64048
Clay County Public Water Supply District 3,Holt,"Population served: 3,300",64048
Clay County Public Water Supply District 4,Liberty,Population served: 970,64048
Clay County Public Water Supply District 5,Liberty,"Population served: 1,000",64048
Clay County Public Water Supply District 6,Kearney,"Population served: 4,700",64048
Clay County Public Water Supply District 7,Excelsior Spgs,Population served: 283,64048
Clay County Public Water Supply District 8,Kearney,"Population served: 1,904",64048
Clay County Public Water Supply District 9,Smithville,"Population served: 2,532",64048
Clinton County Public Water Supply District 1,Trimble,Population served: 985,64048
Clinton County Public Water Supply District 3,Cameron,"Population served: 3,410",64048
Clinton County Public Water Supply District 4 System 1,Lathrop,"Population served: 4,518",64048
Clinton County Public Water Supply District 4 System 2,Lathrop,Population served: 950,64048
Excelsior Springs,Excelsior Springs,"Population served: 11,084",64048
Gladstone,Kansas City,"Population served: 27,000",64048
Gower PWS,Gower,"Population served: 1,526",64048
Kearney PWS,Kearney,"Population served: 9,261",64048
Lathrop PWS,Lathrop,"Population served: 2,735",64048
Liberty,Liberty,"Population served: 31,507",64048
Missouri City PWS,Missouri City,Population served: 250,64048
Mosby PWS,Mosby,Population served: 194,64048
North Kansas City PWS,No Kansas City,"Population served: 4,800",64048
Plattsburg PWS,Plattsburg,"Population served: 2,966",64048
Prathersville PWS,Excelsior Spgs,Population served: 120,64048
Smithville PWS,Smithville,"Population served: 9,233",64048
Blue Springs,Blue Springs,"Population served: 52,530",64050
Buckner PWS,Buckner,"Population served: 3,076",64050
Grain Valley,Grain Valley,"Population served: 13,684",64050
Highland Manor,Independence,Population served: 770,64050
Independence,Independence,"Population served: 117,240",64050
Jackson County Public Water Supply District 12,Greenwood,"Population served: 5,282",64050
Jackson County Public Water Supply District 13,Lake Lotawana,"Population served: 5,905",64050
Jackson County Public Water Supply District 15,Lees Summit,"Population served: 8,598",64050
Jackson County Public Water Supply District 16,Sibley,"Population served: 3,675",64050
Jackson County Public Water Supply District 17,Grain Valley,"Population served: 2,330",64050
Jackson County PWSD 2,Raytown,"Population served: 15,923",64050
Jackson County PWSD1,Grandview,"Population served: 25,000",64050
Lake Tapawingo PWS,Blue Springs,Population served: 863,64050
Lees Summit,Lees Summit,"Population served: 97,135",64050
Levasy PWS,Levasy,Population served: 230,64050
Oak Grove PWS,Oak Grove,"Population served: 8,000",64050
Raytown Water Company,Raytown,"Population served: 21,135",64050
Sibley PWS,Sibley,Population served: 375,64050
Sugar Creek PWS,Sugar Creek,"Population served: 2,500",64050
Tri County Water Authority,Independence,Population served: 25,64050
Unity Village,Unity Village,"Population served: 1,000",64050
Blue Springs,Blue Springs,"Population served: 52,530",64052
Buckner PWS,Buckner,"Population served: 3,076",64052
Grain Valley,Grain Valley,"Population served: 13,684",64052
Highland Manor,Independence,Population served: 770,64052
Independence,Independence,"Population served: 117,240",64052
Jackson County Public Water Supply District 12,Greenwood,"Population served: 5,282",64052
Jackson County Public Water Supply District 13,Lake Lotawana,"Population served: 5,905",64052
Jackson County Public Water Supply District 15,Lees Summit,"Population served: 8,598",64052
Jackson County Public Water Supply District 16,Sibley,"Population served: 3,675",64052
Jackson County Public Water Supply District 17,Grain Valley,"Population served: 2,330",64052
Jackson County PWSD 2,Raytown,"Population served: 15,923",64052
Jackson County PWSD1,Grandview,"Population served: 25,000",64052
Lake Tapawingo PWS,Blue Springs,Population served: 863,64052
Lees Summit,Lees Summit,"Population served: 97,135",64052
Levasy PWS,Levasy,Population served: 230,64052
Oak Grove PWS,Oak Grove,"Population served: 8,000",64052
Raytown Water Company,Raytown,"Population served: 21,135",64052
Sibley PWS,Sibley,Population served: 375,64052
Sugar Creek PWS,Sugar Creek,"Population served: 2,500",64052
Tri County Water Authority,Independence,Population served: 25,64052
Unity Village,Unity Village,"Population served: 1,000",64052
Blue Springs,Blue Springs,"Population served: 52,530",64053
Buckner PWS,Buckner,"Population served: 3,076",64053
Grain Valley,Grain Valley,"Population served: 13,684",64053
Highland Manor,Independence,Population served: 770,64053
Independence,Independence,"Population served: 117,240",64053
Jackson County Public Water Supply District 12,Greenwood,"Population served: 5,282",64053
Jackson County Public Water Supply District 13,Lake Lotawana,"Population served: 5,905",64053
Jackson County Public Water Supply District 15,Lees Summit,"Population served: 8,598",64053
Jackson County Public Water Supply District 16,Sibley,"Population served: 3,675",64053
Jackson County Public Water Supply District 17,Grain Valley,"Population served: 2,330",64053
Jackson County PWSD 2,Raytown,"Population served: 15,923",64053
Jackson County PWSD1,Grandview,"Population served: 25,000",64053
Lake Tapawingo PWS,Blue Springs,Population served: 863,64053
Lees Summit,Lees Summit,"Population served: 97,135",64053
Levasy PWS,Levasy,Population served: 230,64053
Oak Grove PWS,Oak Grove,"Population served: 8,000",64053
Raytown Water Company,Raytown,"Population served: 21,135",64053
Sibley PWS,Sibley,Population served: 375,64053
Sugar Creek PWS,Sugar Creek,"Population served: 2,500",64053
Tri County Water Authority,Independence,Population served: 25,64053
Unity Village,Unity Village,"Population served: 1,000",64053
Blue Springs,Blue Springs,"Population served: 52,530",64054
Buckner PWS,Buckner,"Population served: 3,076",64054
Grain Valley,Grain Valley,"Population served: 13,684",64054
Highland Manor,Independence,Population served: 770,64054
Independence,Independence,"Population served: 117,240",64054
Jackson County Public Water Supply District 12,Greenwood,"Population served: 5,282",64054
Jackson County Public Water Supply District 13,Lake Lotawana,"Population served: 5,905",64054
Jackson County Public Water Supply District 15,Lees Summit,"Population served: 8,598",64054
Jackson County Public Water Supply District 16,Sibley,"Population served: 3,675",64054
Jackson County Public Water Supply District 17,Grain Valley,"Population served: 2,330",64054
Jackson County PWSD 2,Raytown,"Population served: 15,923",64054
Jackson County PWSD1,Grandview,"Population served: 25,000",64054
Lake Tapawingo PWS,Blue Springs,Population served: 863,64054
Lees Summit,Lees Summit,"Population served: 97,135",64054
Levasy PWS,Levasy,Population served: 230,64054
Oak Grove PWS,Oak Grove,"Population served: 8,000",64054
Raytown Water Company,Raytown,"Population served: 21,135",64054
Sibley PWS,Sibley,Population served: 375,64054
Sugar Creek PWS,Sugar Creek,"Population served: 2,500",64054
Tri County Water Authority,Independence,Population served: 25,64054
Unity Village,Unity Village,"Population served: 1,000",64054
Blue Springs,Blue Springs,"Population served: 52,530",64055
Buckner PWS,Buckner,"Population served: 3,076",64055
Grain Valley,Grain Valley,"Population served: 13,684",64055
Highland Manor,Independence,Population served: 770,64055
Independence,Independence,"Population served: 117,240",64055
Jackson County Public Water Supply District 12,Greenwood,"Population served: 5,282",64055
Jackson County Public Water Supply District 13,Lake Lotawana,"Population served: 5,905",64055
Jackson County Public Water Supply District 15,Lees Summit,"Population served: 8,598",64055
Jackson County Public Water Supply District 16,Sibley,"Population served: 3,675",64055
Jackson County Public Water Supply District 17,Grain Valley,"Population served: 2,330",64055
Jackson County PWSD 2,Raytown,"Population served: 15,923",64055
Jackson County PWSD1,Grandview,"Population served: 25,000",64055
Lake Tapawingo PWS,Blue Springs,Population served: 863,64055
Lees Summit,Lees Summit,"Population served: 97,135",64055
Levasy PWS,Levasy,Population served: 230,64055
Oak Grove PWS,Oak Grove,"Population served: 8,000",64055
Raytown Water Company,Raytown,"Population served: 21,135",64055
Sibley PWS,Sibley,Population served: 375,64055
Sugar Creek PWS,Sugar Creek,"Population served: 2,500",64055
Tri County Water Authority,Independence,Population served: 25,64055
Unity Village,Unity Village,"Population served: 1,000",64055
Blue Springs,Blue Springs,"Population served: 52,530",64056
Buckner PWS,Buckner,"Population served: 3,076",64056
Grain Valley,Grain Valley,"Population served: 13,684",64056
Highland Manor,Independence,Population served: 770,64056
Independence,Independence,"Population served: 117,240",64056
Jackson County Public Water Supply District 12,Greenwood,"Population served: 5,282",64056
Jackson County Public Water Supply District 13,Lake Lotawana,"Population served: 5,905",64056
Jackson County Public Water Supply District 15,Lees Summit,"Population served: 8,598",64056
Jackson County Public Water Supply District 16,Sibley,"Population served: 3,675",64056
Jackson County Public Water Supply District 17,Grain Valley,"Population served: 2,330",64056
Jackson County PWSD 2,Raytown,"Population served: 15,923",64056
Jackson County PWSD1,Grandview,"Population served: 25,000",64056
Lake Tapawingo PWS,Blue Springs,Population served: 863,64056
Lees Summit,Lees Summit,"Population served: 97,135",64056
Levasy PWS,Levasy,Population served: 230,64056
Oak Grove PWS,Oak Grove,"Population served: 8,000",64056
Raytown Water Company,Raytown,"Population served: 21,135",64056
Sibley PWS,Sibley,Population served: 375,64056
Sugar Creek PWS,Sugar Creek,"Population served: 2,500",64056
Tri County Water Authority,Independence,Population served: 25,64056
Unity Village,Unity Village,"Population served: 1,000",64056
Blue Springs,Blue Springs,"Population served: 52,530",64057
Buckner PWS,Buckner,"Population served: 3,076",64057
Grain Valley,Grain Valley,"Population served: 13,684",64057
Highland Manor,Independence,Population served: 770,64057
Independence,Independence,"Population served: 117,240",64057
Jackson County Public Water Supply District 12,Greenwood,"Population served: 5,282",64057
Jackson County Public Water Supply District 13,Lake Lotawana,"Population served: 5,905",64057
Jackson County Public Water Supply District 15,Lees Summit,"Population served: 8,598",64057
Jackson County Public Water Supply District 16,Sibley,"Population served: 3,675",64057
Jackson County Public Water Supply District 17,Grain Valley,"Population served: 2,330",64057
Jackson County PWSD 2,Raytown,"Population served: 15,923",64057
Jackson County PWSD1,Grandview,"Population served: 25,000",64057
Lake Tapawingo PWS,Blue Springs,Population served: 863,64057
Lees Summit,Lees Summit,"Population served: 97,135",64057
Levasy PWS,Levasy,Population served: 230,64057
Oak Grove PWS,Oak Grove,"Population served: 8,000",64057
Raytown Water Company,Raytown,"Population served: 21,135",64057
Sibley PWS,Sibley,Population served: 375,64057
Sugar Creek PWS,Sugar Creek,"Population served: 2,500",64057
Tri County Water Authority,Independence,Population served: 25,64057
Unity Village,Unity Village,"Population served: 1,000",64057
Blue Springs,Blue Springs,"Population served: 52,530",64058
Buckner PWS,Buckner,"Population served: 3,076",64058
Grain Valley,Grain Valley,"Population served: 13,684",64058
Highland Manor,Independence,Population served: 770,64058
Independence,Independence,"Population served: 117,240",64058
Jackson County Public Water Supply District 12,Greenwood,"Population served: 5,282",64058
Jackson County Public Water Supply District 13,Lake Lotawana,"Population served: 5,905",64058
Jackson County Public Water Supply District 15,Lees Summit,"Population served: 8,598",64058
Jackson County Public Water Supply District 16,Sibley,"Population served: 3,675",64058
Jackson County Public Water Supply District 17,Grain Valley,"Population served: 2,330",64058
Jackson County PWSD 2,Raytown,"Population served: 15,923",64058
Jackson County PWSD1,Grandview,"Population served: 25,000",64058
Lake Tapawingo PWS,Blue Springs,Population served: 863,64058
Lees Summit,Lees Summit,"Population served: 97,135",64058
Levasy PWS,Levasy,Population served: 230,64058
Oak Grove PWS,Oak Grove,"Population served: 8,000",64058
Raytown Water Company,Raytown,"Population served: 21,135",64058
Sibley PWS,Sibley,Population served: 375,64058
Sugar Creek PWS,Sugar Creek,"Population served: 2,500",64058
Tri County Water Authority,Independence,Population served: 25,64058
Unity Village,Unity Village,"Population served: 1,000",64058
Birmingham Village of,Birmingham,Population served: 190,64060
Clay County Public Water Supply District 2,Liberty,"Population served: 3,157",64060
Clay County Public Water Supply District 3,Holt,"Population served: 3,300",64060
Clay County Public Water Supply District 4,Liberty,Population served: 970,64060
Clay County Public Water Supply District 5,Liberty,"Population served: 1,000",64060
Clay County Public Water Supply District 6,Kearney,"Population served: 4,700",64060
Clay County Public Water Supply District 7,Excelsior Spgs,Population served: 283,64060
Clay County Public Water Supply District 8,Kearney,"Population served: 1,904",64060
Clay County Public Water Supply District 9,Smithville,"Population served: 2,532",64060
Excelsior Springs,Excelsior Springs,"Population served: 11,084",64060
Gladstone,Kansas City,"Population served: 27,000",64060
Kearney PWS,Kearney,"Population served: 9,261",64060
Liberty,Liberty,"Population served: 31,507",64060
Missouri City PWS,Missouri City,Population served: 250,64060
Mosby PWS,Mosby,Population served: 194,64060
North Kansas City PWS,No Kansas City,"Population served: 4,800",64060
Prathersville PWS,Excelsior Spgs,Population served: 120,64060
Smithville PWS,Smithville,"Population served: 9,233",64060
Independence,"Independence, MO","Population served:117,240",64061
Lees Summit,"Lees Summit, MO","Population served:97,135",64061
Blue Springs,"Blue Springs, MO","Population served:52,530",64061
Jackson County PWSD1,"Grandview, MO","Population served:25,000",64061
Raytown Water Company,"Raytown, MO","Population served:21,135",64061
Liberty,"Liberty, MO","Population served:31,507",64062
Gladstone,"Kansas City, MO","Population served:27,000",64062
Excelsior Springs,"Excelsior Springs, MO","Population served:11,084",64062
Cameron PWS,"Cameron, MO","Population served:9,933",64062
Kearney PWS,"Kearney, MO","Population served:9,261",64062
Blue Springs,Blue Springs,"Population served: 52,530",64063
Buckner PWS,Buckner,"Population served: 3,076",64063
Grain Valley,Grain Valley,"Population served: 13,684",64063
Highland Manor,Independence,Population served: 770,64063
Independence,Independence,"Population served: 117,240",64063
Jackson County Public Water Supply District 12,Greenwood,"Population served: 5,282",64063
Jackson County Public Water Supply District 13,Lake Lotawana,"Population served: 5,905",64063
Jackson County Public Water Supply District 15,Lees Summit,"Population served: 8,598",64063
Jackson County Public Water Supply District 16,Sibley,"Population served: 3,675",64063
Jackson County Public Water Supply District 17,Grain Valley,"Population served: 2,330",64063
Jackson County PWSD 2,Raytown,"Population served: 15,923",64063
Jackson County PWSD1,Grandview,"Population served: 25,000",64063
Lake Tapawingo PWS,Blue Springs,Population served: 863,64063
Lees Summit,Lees Summit,"Population served: 97,135",64063
Levasy PWS,Levasy,Population served: 230,64063
Oak Grove PWS,Oak Grove,"Population served: 8,000",64063
Raytown Water Company,Raytown,"Population served: 21,135",64063
Sibley PWS,Sibley,Population served: 375,64063
Sugar Creek PWS,Sugar Creek,"Population served: 2,500",64063
Tri County Water Authority,Independence,Population served: 25,64063
Unity Village,Unity Village,"Population served: 1,000",64063
Blue Springs,Blue Springs,"Population served: 52,530",64064
Buckner PWS,Buckner,"Population served: 3,076",64064
Grain Valley,Grain Valley,"Population served: 13,684",64064
Highland Manor,Independence,Population served: 770,64064
Independence,Independence,"Population served: 117,240",64064
Jackson County Public Water Supply District 12,Greenwood,"Population served: 5,282",64064
Jackson County Public Water Supply District 13,Lake Lotawana,"Population served: 5,905",64064
Jackson County Public Water Supply District 15,Lees Summit,"Population served: 8,598",64064
Jackson County Public Water Supply District 16,Sibley,"Population served: 3,675",64064
Jackson County Public Water Supply District 17,Grain Valley,"Population served: 2,330",64064
Jackson County PWSD 2,Raytown,"Population served: 15,923",64064
Jackson County PWSD1,Grandview,"Population served: 25,000",64064
Lake Tapawingo PWS,Blue Springs,Population served: 863,64064
Lees Summit,Lees Summit,"Population served: 97,135",64064
Levasy PWS,Levasy,Population served: 230,64064
Oak Grove PWS,Oak Grove,"Population served: 8,000",64064
Raytown Water Company,Raytown,"Population served: 21,135",64064
Sibley PWS,Sibley,Population served: 375,64064
Sugar Creek PWS,Sugar Creek,"Population served: 2,500",64064
Tri County Water Authority,Independence,Population served: 25,64064
Unity Village,Unity Village,"Population served: 1,000",64064
Blue Springs,Blue Springs,"Population served: 52,530",64065
Buckner PWS,Buckner,"Population served: 3,076",64065
Grain Valley,Grain Valley,"Population served: 13,684",64065
Highland Manor,Independence,Population served: 770,64065
Independence,Independence,"Population served: 117,240",64065
Jackson County Public Water Supply District 12,Greenwood,"Population served: 5,282",64065
Jackson County Public Water Supply District 13,Lake Lotawana,"Population served: 5,905",64065
Jackson County Public Water Supply District 15,Lees Summit,"Population served: 8,598",64065
Jackson County Public Water Supply District 16,Sibley,"Population served: 3,675",64065
Jackson County Public Water Supply District 17,Grain Valley,"Population served: 2,330",64065
Jackson County PWSD 2,Raytown,"Population served: 15,923",64065
Jackson County PWSD1,Grandview,"Population served: 25,000",64065
Lake Tapawingo PWS,Blue Springs,Population served: 863,64065
Lees Summit,Lees Summit,"Population served: 97,135",64065
Levasy PWS,Levasy,Population served: 230,64065
Oak Grove PWS,Oak Grove,"Population served: 8,000",64065
Raytown Water Company,Raytown,"Population served: 21,135",64065
Sibley PWS,Sibley,Population served: 375,64065
Sugar Creek PWS,Sugar Creek,"Population served: 2,500",64065
Tri County Water Authority,Independence,Population served: 25,64065
Unity Village,Unity Village,"Population served: 1,000",64065
Blue Springs,Blue Springs,"Population served: 52,530",64066
Buckner PWS,Buckner,"Population served: 3,076",64066
Grain Valley,Grain Valley,"Population served: 13,684",64066
Highland Manor,Independence,Population served: 770,64066
Independence,Independence,"Population served: 117,240",64066
Jackson County Public Water Supply District 12,Greenwood,"Population served: 5,282",64066
Jackson County Public Water Supply District 13,Lake Lotawana,"Population served: 5,905",64066
Jackson County Public Water Supply District 15,Lees Summit,"Population served: 8,598",64066
Jackson County Public Water Supply District 16,Sibley,"Population served: 3,675",64066
Jackson County Public Water Supply District 17,Grain Valley,"Population served: 2,330",64066
Jackson County PWSD 2,Raytown,"Population served: 15,923",64066
Jackson County PWSD1,Grandview,"Population served: 25,000",64066
Lake Tapawingo PWS,Blue Springs,Population served: 863,64066
Lees Summit,Lees Summit,"Population served: 97,135",64066
Levasy PWS,Levasy,Population served: 230,64066
Oak Grove PWS,Oak Grove,"Population served: 8,000",64066
Raytown Water Company,Raytown,"Population served: 21,135",64066
Sibley PWS,Sibley,Population served: 375,64066
Sugar Creek PWS,Sugar Creek,"Population served: 2,500",64066
Tri County Water Authority,Independence,Population served: 25,64066
Unity Village,Unity Village,"Population served: 1,000",64066
Alma PWS,Alma,Population served: 400,64067
Bates City PWS,Bates City,Population served: 288,64067
Concordia PWS,Concordia,"Population served: 2,500",64067
,,Population served: 0,64067
Emma PWS,Emma,Population served: 205,64067
Higginsville PWS,Higginsville,"Population served: 4,797",64067
Lafayette County Public Water Supply District 1,Odessa,"Population served: 8,250",64067
Lake Lafayette PWS,Odessa,Population served: 327,64067
Lexington PWS,Lexington,"Population served: 4,300",64067
Mayview PWS,Mayview,Population served: 208,64067
Odessa PWS,Odessa,"Population served: 5,300",64067
Waverly PWS,Waverly,Population served: 800,64067
Wellington PWS,Wellington,Population served: 812,64067
Birmingham Village of,Birmingham,Population served: 190,64068
Clay County Public Water Supply District 2,Liberty,"Population served: 3,157",64068
Clay County Public Water Supply District 3,Holt,"Population served: 3,300",64068
Clay County Public Water Supply District 4,Liberty,Population served: 970,64068
Clay County Public Water Supply District 5,Liberty,"Population served: 1,000",64068
Clay County Public Water Supply District 6,Kearney,"Population served: 4,700",64068
Clay County Public Water Supply District 7,Excelsior Spgs,Population served: 283,64068
Clay County Public Water Supply District 8,Kearney,"Population served: 1,904",64068
Clay County Public Water Supply District 9,Smithville,"Population served: 2,532",64068
Excelsior Springs,Excelsior Springs,"Population served: 11,084",64068
Gladstone,Kansas City,"Population served: 27,000",64068
Kearney PWS,Kearney,"Population served: 9,261",64068
Liberty,Liberty,"Population served: 31,507",64068
Missouri City PWS,Missouri City,Population served: 250,64068
Mosby PWS,Mosby,Population served: 194,64068
North Kansas City PWS,No Kansas City,"Population served: 4,800",64068
Prathersville PWS,Excelsior Spgs,Population served: 120,64068
Smithville PWS,Smithville,"Population served: 9,233",64068
Independence,"Independence, MO","Population served:117,240",64070
Lees Summit,"Lees Summit, MO","Population served:97,135",64070
Blue Springs,"Blue Springs, MO","Population served:52,530",64070
Jackson County PWSD1,"Grandview, MO","Population served:25,000",64070
Raytown Water Company,"Raytown, MO","Population served:21,135",64070
Alma PWS,Alma,Population served: 400,64071
Bates City PWS,Bates City,Population served: 288,64071
Concordia PWS,Concordia,"Population served: 2,500",64071
,,Population served: 0,64071
Emma PWS,Emma,Population served: 205,64071
Higginsville PWS,Higginsville,"Population served: 4,797",64071
Lafayette County Public Water Supply District 1,Odessa,"Population served: 8,250",64071
Lake Lafayette PWS,Odessa,Population served: 327,64071
Lexington PWS,Lexington,"Population served: 4,300",64071
Mayview PWS,Mayview,Population served: 208,64071
Odessa PWS,Odessa,"Population served: 5,300",64071
Waverly PWS,Waverly,Population served: 800,64071
Wellington PWS,Wellington,Population served: 812,64071
Birmingham Village of,Birmingham,Population served: 190,64072
